#{"t_start": 1670943835.7415712, "env_id": "Breakout-v0"}
r,l,t
1.0,243,453.03679
4.0,429,454.382492
2.0,259,455.074491
4.0,377,456.170491
4.0,439,457.452492
1.0,222,458.090492
2.0,329,459.020491
2.0,304,459.878491
1.0,275,460.674492
1.0,223,461.27249
2.0,271,462.040491
5.0,482,463.504491
6.0,539,465.11249
2.0,320,541.368013
4.0,384,542.482013
1.0,241,543.106013
1.0,253,543.748016
2.0,319,544.606013
5.0,423,545.948541
3.0,350,546.948541
5.0,449,548.288541
1.0,244,548.928543
4.0,401,550.118543
1.0,232,550.794541
0.0,203,551.228542
3.0,400,552.314543
5.0,488,553.780882
6.0,505,555.384883
4.0,451,556.700884
6.0,506,558.200881
6.0,462,559.594881
7.0,630,561.596882
5.0,462,562.976882
2.0,256,563.724881
5.0,468,565.116884
8.0,577,566.970881
6.0,550,568.654881
3.0,361,569.700881
2.0,285,646.12234
4.0,388,647.236339
4.0,359,648.29434
7.0,560,649.974339
5.0,454,651.328341
6.0,447,652.63634
6.0,560,654.388341
6.0,482,655.798339
8.0,634,657.79634
6.0,480,659.23234
4.0,395,660.440341
9.0,661,662.464342
8.0,627,664.42034
3.0,321,665.32434
1.0,259,666.035378
8.0,655,668.047375
6.0,472,669.461377
1.0,267,670.139377
7.0,591,671.995375
4.0,415,673.281377
5.0,466,674.669375
3.0,340,751.30489
2.0,342,752.264889
1.0,264,752.964889
3.0,367,754.001154
4.0,413,755.171154
5.0,467,756.544091
5.0,461,757.894088
3.0,343,758.808087
7.0,518,760.424143
3.0,319,761.332143
4.0,395,762.506617
6.0,464,763.868615
4.0,373,764.940614
9.0,714,767.13535
6.0,506,768.668322
12.0,611,770.570323
7.0,558,772.396324
2.0,289,773.152322
7.0,555,774.817141
8.0,614,776.655142
7.0,587,778.429147
3.0,315,779.281173
19.0,893,857.472806
2.0,268,858.198805
10.0,723,860.552805
5.0,452,861.896807
6.0,551,863.678807
6.0,476,865.112805
5.0,479,866.598806
10.0,653,868.646808
9.0,695,870.764806
3.0,352,871.720808
4.0,391,872.882805
8.0,616,874.720807
2.0,274,875.478808
6.0,515,877.052805
6.0,478,878.422808
6.0,488,879.920805
5.0,428,881.150805
6.0,523,882.658805
8.0,437,962.723141
7.0,566,964.461277
11.0,746,966.820328
7.0,575,968.67708
5.0,447,969.962416
7.0,587,971.773107
10.0,759,974.188045
8.0,645,976.219828
9.0,674,978.352506
7.0,562,980.084
10.0,680,982.164335
7.0,563,983.96274
5.0,417,985.175253
5.0,454,986.561345
10.0,610,988.441872
7.0,546,990.047046
6.0,507,1068.214997
7.0,521,1069.755866
10.0,667,1071.835675
5.0,456,1073.162971
3.0,327,1074.047364
4.0,381,1075.16922
3.0,373,1076.24296
3.0,342,1077.200159
8.0,608,1079.06873
15.0,878,1081.8039
5.0,447,1083.100987
10.0,593,1084.85024
7.0,529,1086.379103
8.0,640,1088.387138
6.0,512,1089.989302
9.0,683,1092.040115
8.0,599,1093.862919
1.0,265,1094.564661
6.0,495,1171.977422
7.0,575,1173.713166
4.0,393,1174.837203
4.0,367,1175.930774
12.0,661,1178.022215
3.0,330,1178.946878
14.0,757,1181.311104
4.0,394,1182.459812
6.0,459,1183.826972
7.0,570,1185.641618
6.0,440,1186.958684
6.0,539,1188.575632
6.0,464,1189.995822
6.0,468,1191.382809
9.0,685,1193.459348
4.0,379,1194.531156
5.0,450,1195.867314
6.0,503,1197.36597
4.0,389,1198.454151
7.0,518,1200.067527
7.0,529,1278.259886
9.0,614,1280.152563
6.0,474,1281.573374
9.0,614,1283.434758
9.0,611,1285.30634
3.0,336,1286.278025
12.0,755,1288.661555
10.0,540,1290.340485
9.0,665,1292.424647
4.0,398,1293.578944
15.0,878,1296.36509
10.0,683,1298.408888
15.0,835,1301.010676
0.0,190,1301.472544
8.0,602,1303.267505
7.0,567,1304.998016
9.0,639,1384.25884
9.0,644,1386.211821
3.0,318,1387.120198
2.0,309,1387.898484
12.0,702,1390.019867
7.0,593,1391.76407
18.0,786,1394.288538
7.0,564,1396.014714
18.0,938,1399.011359
4.0,396,1400.150106
8.0,613,1401.988857
4.0,403,1403.142412
5.0,464,1404.514094
6.0,486,1405.891892
7.0,599,1407.670429
10.0,672,1409.831502
14.0,783,1487.004993
4.0,385,1488.134334
6.0,478,1489.560054
9.0,645,1491.517558
6.0,510,1493.01474
10.0,731,1495.269596
11.0,729,1497.504213
3.0,366,1498.49554
9.0,602,1500.341155
4.0,430,1501.612411
8.0,657,1503.59817
10.0,698,1505.78181
12.0,812,1508.382246
5.0,406,1509.643652
10.0,646,1511.587649
3.0,349,1512.532807
2.0,258,1513.22714
6.0,500,1589.510377
6.0,510,1591.01041
6.0,512,1592.5014
8.0,600,1594.373769
11.0,708,1596.627175
6.0,490,1598.087795
11.0,674,1600.162558
5.0,431,1601.374461
4.0,402,1602.586154
6.0,444,1603.912875
7.0,520,1605.451341
5.0,435,1606.79674
5.0,427,1608.028436
13.0,688,1610.191317
8.0,564,1611.858022
5.0,447,1613.155855
6.0,514,1614.735682
13.0,698,1616.830363
5.0,473,1692.706125
4.0,455,1693.989081
11.0,544,1695.643553
4.0,402,1696.817185
8.0,616,1698.63869
10.0,653,1700.592254
5.0,441,1701.894055
6.0,445,1703.231339
7.0,562,1704.980467
9.0,628,1706.958196
17.0,897,1709.839722
8.0,580,1711.603681
7.0,564,1713.273535
7.0,570,1715.009534
10.0,649,1717.006672
3.0,343,1717.911191
11.0,720,1794.68439
7.0,542,1796.330964
8.0,561,1798.022556
8.0,599,1799.839791
11.0,717,1802.084035
17.0,876,1804.856955
7.0,558,1806.529009
4.0,416,1807.698717
8.0,545,1809.368362
8.0,617,1811.199833
10.0,719,1813.407521
6.0,535,1814.992232
6.0,540,1816.627279
8.0,608,1818.456856
7.0,561,1820.04292
7.0,564,1821.751876
7.0,513,1897.481067
9.0,658,1899.502172
7.0,557,1901.155235
18.0,951,1904.188696
4.0,398,1905.321779
5.0,454,1906.651978
7.0,584,1908.390381
5.0,457,1909.683991
9.0,618,1911.588988
9.0,726,1913.797546
5.0,440,1915.049444
7.0,575,1916.734225
7.0,547,1918.386581
8.0,582,1920.09798
12.0,817,1922.69924
9.0,687,1998.749409
10.0,616,2000.561686
8.0,587,2002.408827
13.0,829,2004.979196
4.0,395,2006.07147
11.0,697,2008.2802
10.0,655,2010.28539
5.0,416,2011.457598
11.0,728,2013.676554
6.0,540,2015.258675
7.0,529,2016.828545
14.0,772,2019.15424
11.0,762,2021.52078
5.0,451,2022.794813
7.0,508,2024.304081
4.0,404,2025.493407
8.0,597,2101.490036
1.0,233,2102.058415
6.0,478,2103.397878
7.0,622,2105.384134
6.0,574,2107.048821
10.0,623,2108.873851
13.0,751,2111.127005
6.0,515,2112.659069
8.0,630,2114.550418
4.0,379,2115.645481
11.0,659,2117.698233
2.0,305,2118.515341
8.0,612,2120.361984
13.0,814,2122.860086
13.0,870,2125.603626
11.0,640,2127.549988
4.0,430,2203.034298
6.0,477,2204.414234
13.0,754,2206.790784
5.0,407,2207.99345
1.0,260,2208.681739
11.0,769,2211.089969
9.0,707,2213.173462
8.0,667,2215.164062
3.0,335,2216.060581
5.0,406,2217.299995
10.0,760,2219.616131
10.0,678,2221.719994
9.0,664,2223.784698
9.0,666,2225.79105
8.0,626,2227.697705
6.0,489,2229.108387
9.0,652,2307.41733
8.0,621,2309.28844
12.0,686,2311.461672
11.0,791,2313.881144
5.0,439,2315.157888
7.0,543,2316.803562
7.0,535,2318.438769
4.0,402,2319.55682
10.0,720,2321.763142
1.0,253,2322.385432
8.0,664,2324.416263
5.0,445,2325.659238
5.0,441,2326.910266
5.0,473,2328.233138
3.0,346,2329.162701
7.0,534,2330.732627
5.0,506,2332.225068
13.0,794,2334.717998
4.0,381,2409.496232
13.0,674,2411.593533
4.0,351,2412.549696
10.0,713,2414.757684
11.0,723,2416.984089
8.0,611,2418.892386
12.0,765,2421.267685
7.0,581,2423.003151
7.0,549,2424.661932
4.0,418,2425.965751
9.0,685,2427.970673
9.0,630,2429.819051
8.0,550,2431.459436
12.0,728,2433.689135
10.0,672,2435.741045
4.0,421,2436.900318
14.0,881,2513.773913
9.0,667,2515.770851
6.0,526,2517.322445
7.0,583,2519.059952
9.0,637,2521.023269
11.0,715,2523.228891
5.0,452,2524.534672
4.0,392,2525.676005
11.0,654,2527.668132
17.0,827,2530.171254
5.0,472,2531.487887
11.0,800,2533.96756
9.0,648,2536.007475
8.0,644,2537.91967
9.0,659,2614.018102
6.0,454,2615.289782
5.0,488,2616.692601
10.0,695,2618.814647
9.0,576,2620.543218
8.0,647,2622.475572
7.0,559,2624.166645
10.0,634,2626.164158
9.0,661,2628.118999
5.0,456,2629.507353
3.0,326,2630.350168
8.0,585,2632.236145
9.0,650,2634.230738
7.0,571,2635.958353
9.0,713,2638.13997
6.0,537,2639.727563
8.0,629,2715.525272
10.0,535,2717.144968
7.0,489,2718.625839
4.0,386,2719.779449
7.0,580,2721.512309
9.0,679,2723.601525
8.0,647,2725.546323
1.0,231,2726.159629
9.0,674,2728.226716
14.0,888,2730.975929
7.0,570,2732.66278
11.0,704,2734.798813
10.0,732,2736.995344
6.0,512,2738.562834
9.0,649,2740.542973
9.0,653,2742.483551
7.0,563,2817.819206
9.0,636,2819.775793
17.0,915,2822.628523
10.0,549,2824.240539
7.0,541,2825.831221
4.0,445,2827.178898
9.0,727,2829.441862
18.0,799,2831.913435
6.0,543,2833.497563
9.0,674,2835.577705
9.0,595,2837.423347
8.0,585,2839.094373
5.0,429,2840.304865
7.0,578,2842.021414
12.0,785,2844.450305
8.0,567,2920.163673
8.0,605,2921.959047
7.0,590,2923.723473
9.0,612,2925.567902
8.0,614,2927.405228
11.0,747,2929.743098
7.0,554,2931.38472
5.0,513,2932.853796
9.0,643,2934.821246
10.0,684,2936.855595
5.0,431,2938.082431
8.0,579,2939.771081
11.0,724,2941.936629
4.0,359,2942.960519
8.0,611,2944.829119
8.0,621,2946.685737
6.0,508,3022.050174
9.0,618,3023.860861
11.0,736,3026.075899
6.0,568,3027.72619
5.0,480,3029.097828
10.0,687,3031.156646
7.0,565,3032.855959
5.0,440,3034.128974
14.0,782,3036.544096
7.0,531,3038.166156
7.0,480,3039.602302
11.0,592,3041.469855
11.0,716,3043.708352
12.0,861,3046.392411
12.0,663,3122.45851
12.0,808,3124.940979
5.0,431,3126.277748
11.0,626,3128.149945
14.0,572,3129.797439
10.0,507,3131.25715
9.0,645,3133.185736
4.0,394,3134.341813
9.0,688,3136.541294
8.0,609,3138.405798
6.0,516,3139.95926
10.0,687,3142.014735
10.0,562,3143.628175
1.0,227,3144.212896
7.0,556,3145.902196
8.0,580,3147.650717
7.0,553,3149.402665
6.0,519,3224.705542
5.0,428,3225.934807
12.0,685,3228.014812
8.0,586,3229.695797
10.0,541,3231.251831
7.0,526,3232.862995
7.0,361,3233.837641
13.0,839,3236.418292
8.0,555,3238.064399
9.0,644,3240.068805
6.0,468,3241.53013
10.0,670,3243.55628
9.0,668,3245.55336
9.0,663,3247.533684
9.0,676,3249.603534
7.0,548,3251.20041
10.0,655,3327.481531
8.0,634,3329.441518
5.0,484,3330.882377
2.0,290,3331.644177
7.0,522,3333.23341
6.0,473,3334.580571
6.0,492,3336.058764
5.0,453,3337.389051
12.0,703,3339.613055
10.0,584,3341.389997
7.0,508,3342.954546
9.0,667,3344.985064
3.0,361,3345.925795
7.0,566,3347.687423
11.0,771,3350.005097
8.0,613,3351.889903
10.0,743,3354.111887
9.0,643,3430.480172
6.0,520,3432.044546
6.0,489,3433.471331
10.0,715,3435.694014
4.0,355,3436.65571
7.0,536,3438.309732
11.0,761,3440.63774
6.0,502,3442.18907
8.0,584,3443.89039
9.0,640,3445.931404
9.0,656,3447.91287
7.0,558,3449.544325
9.0,613,3451.397488
9.0,637,3453.293177
6.0,489,3454.712973
2.0,273,3455.452672
6.0,462,3456.806824
7.0,516,3533.078589
4.0,391,3534.170452
6.0,460,3535.515
12.0,705,3537.687063
10.0,714,3539.861468
8.0,595,3541.60464
7.0,535,3543.267775
10.0,672,3545.272864
2.0,300,3546.048759
11.0,743,3548.361775
7.0,565,3550.044611
10.0,726,3552.324726
15.0,815,3554.855369
13.0,941,3557.833654
3.0,370,3558.82467
12.0,740,3635.16691
11.0,702,3637.348261
9.0,662,3639.413169
9.0,656,3641.426258
15.0,802,3643.916359
8.0,592,3645.693024
11.0,704,3647.844353
6.0,470,3649.250255
6.0,489,3650.712358
11.0,730,3652.895578
6.0,470,3654.257552
5.0,428,3655.500068
11.0,708,3657.700993
14.0,783,3660.055889
19.0,969,3737.506046
9.0,733,3739.74906
7.0,536,3741.353488
7.0,532,3742.973673
10.0,717,3745.141714
6.0,476,3746.533549
8.0,647,3748.454553
6.0,489,3749.950644
4.0,436,3751.279016
6.0,519,3752.843537
6.0,486,3754.272226
9.0,585,3756.060923
9.0,670,3758.112408
9.0,617,3759.972653
9.0,633,3761.90574
12.0,710,3764.124276
4.0,388,3839.918335
4.0,395,3841.066017
10.0,699,3843.187811
14.0,734,3845.517858
0.0,197,3845.943226
9.0,690,3848.030525
8.0,621,3849.922449
5.0,446,3851.255069
14.0,883,3853.993266
3.0,387,3855.137224
12.0,774,3857.503805
13.0,690,3859.613918
7.0,576,3861.329057
4.0,382,3862.385298
12.0,637,3864.318004
4.0,394,3865.413857
11.0,624,3941.777089
7.0,501,3943.286392
10.0,735,3945.487897
10.0,734,3947.769751
8.0,643,3949.684844
3.0,359,3950.724861
3.0,342,3951.604539
8.0,623,3953.477534
7.0,622,3955.315967
12.0,856,3957.979073
4.0,339,3958.920741
10.0,713,3961.060303
7.0,565,3962.759627
8.0,648,3964.726497
5.0,407,3965.933529
4.0,377,3966.960387
12.0,800,4044.248749
7.0,571,4045.903936
8.0,638,4047.836889
5.0,440,4049.163302
10.0,685,4051.233328
8.0,611,4053.150628
8.0,527,4054.664394
4.0,396,4055.818805
8.0,551,4057.401056
5.0,443,4058.73281
6.0,455,4060.065469
8.0,571,4061.787013
9.0,620,4063.679362
5.0,438,4064.950759
13.0,868,4067.661446
10.0,725,4069.877218
8.0,592,4071.598243
13.0,774,4149.011467
2.0,289,4149.829729
5.0,470,4151.20533
6.0,501,4152.657622
13.0,666,4154.65703
7.0,524,4156.208846
11.0,583,4157.94269
8.0,584,4159.684721
10.0,684,4161.745743
7.0,583,4163.424578
8.0,579,4165.194419
8.0,621,4167.064897
12.0,735,4169.306061
4.0,431,4170.494755
14.0,681,4172.685417
9.0,606,4174.522325
8.0,627,4251.580601
9.0,618,4253.422314
8.0,617,4255.267843
9.0,628,4257.187074
9.0,700,4259.394013
10.0,702,4261.523437
9.0,653,4263.49548
8.0,577,4265.244926
9.0,593,4267.025684
7.0,518,4268.58483
10.0,718,4270.827833
11.0,680,4272.891861
11.0,555,4274.61481
8.0,614,4276.43034
9.0,633,4353.805601
12.0,789,4356.230761
8.0,641,4358.132764
16.0,898,4360.920721
8.0,591,4362.719796
2.0,275,4363.417126
12.0,644,4365.448642
9.0,668,4367.468096
5.0,439,4368.735835
8.0,596,4370.526282
9.0,635,4372.422359
9.0,644,4374.383005
7.0,550,4375.95919
8.0,635,4377.901487
4.0,400,4379.02247
6.0,474,4380.441603
11.0,693,4457.878107
10.0,753,4460.210599
3.0,315,4461.047144
7.0,561,4462.772448
12.0,604,4464.61
8.0,600,4466.385482
17.0,885,4469.132455
11.0,650,4471.098848
11.0,693,4473.23454
2.0,304,4474.029547
12.0,791,4476.446896
9.0,668,4478.458308
10.0,536,4480.047371
5.0,457,4481.346573
7.0,548,4483.027384
6.0,562,4484.621761
11.0,747,4562.056383
9.0,648,4563.972361
9.0,450,4565.290688
11.0,748,4567.557418
8.0,575,4569.282805
8.0,561,4570.992497
12.0,701,4573.111763
7.0,540,4574.685762
17.0,893,4577.459074
11.0,797,4579.909715
9.0,619,4581.780328
11.0,616,4583.583129
6.0,472,4584.972804
13.0,843,4663.083615
11.0,641,4665.023703
8.0,581,4666.766547
5.0,479,4668.121497
8.0,452,4669.460418
4.0,405,4670.555831
10.0,591,4672.296265
6.0,494,4673.743417
10.0,631,4675.646903
10.0,759,4677.916663
5.0,463,4679.286069
1.0,239,4679.943445
8.0,665,4681.911315
8.0,570,4683.699944
5.0,457,4684.987133
6.0,528,4686.59848
4.0,396,4687.673479
6.0,504,4689.195038
9.0,636,4766.529971
11.0,580,4768.26659
5.0,475,4769.724725
6.0,478,4771.118474
11.0,621,4772.986275
9.0,620,4774.856681
10.0,668,4776.888627
9.0,662,4778.917346
7.0,549,4780.615509
3.0,307,4781.418259
8.0,604,4783.272094
9.0,663,4785.304075
7.0,568,4787.025473
8.0,584,4788.845025
8.0,591,4790.702411
8.0,558,4792.373219
9.0,605,4794.150877
10.0,528,4871.46052
13.0,699,4873.557166
5.0,447,4874.822983
7.0,610,4876.672879
6.0,507,4878.078313
7.0,513,4879.668888
3.0,311,4880.492562
7.0,532,4882.060702
11.0,780,4884.428422
10.0,706,4886.582863
6.0,516,4888.105045
10.0,739,4890.334912
9.0,660,4892.378244
13.0,754,4894.682409
9.0,722,4896.849232
7.0,564,4975.032654
9.0,672,4977.033287
3.0,332,4977.962199
10.0,630,4979.908567
4.0,397,4981.008418
5.0,504,4982.522958
10.0,683,4984.660315
2.0,313,4985.481439
11.0,717,4987.610862
10.0,697,4989.742249
9.0,649,4991.759583
9.0,717,4993.936036
9.0,648,4995.851779
12.0,782,4998.257054
9.0,658,5000.289077
7.0,506,5001.778019
9.0,611,5078.215426
9.0,647,5080.124246
6.0,480,5081.583587
13.0,864,5084.223104
11.0,773,5086.55916
7.0,533,5088.193197
8.0,603,5090.039477
8.0,604,5091.870065
10.0,688,5093.896605
9.0,664,5095.873949
9.0,601,5097.650976
8.0,575,5099.371546
8.0,584,5101.157018
12.0,814,5103.61219
6.0,516,5179.975464
10.0,712,5182.172436
4.0,382,5183.247905
10.0,737,5185.498783
14.0,898,5188.194007
14.0,927,5191.063202
9.0,659,5193.15448
5.0,448,5194.430068
11.0,787,5196.89131
5.0,446,5198.132368
11.0,746,5200.387763
6.0,494,5201.822735
10.0,634,5203.812092
9.0,701,5205.871168
9.0,632,5283.158185
4.0,369,5284.182794
15.0,751,5286.439782
5.0,450,5287.815708
9.0,606,5289.670342
8.0,601,5291.508806
6.0,515,5292.99589
6.0,436,5294.295089
7.0,601,5296.088718
10.0,708,5298.30936
8.0,665,5300.358853
16.0,989,5303.423743
9.0,629,5305.282727
9.0,656,5307.244043
9.0,508,5308.667751
6.0,531,5310.281188
9.0,679,5387.570624
12.0,633,5389.46656
13.0,727,5391.690578
12.0,799,5394.139966
11.0,707,5396.264686
11.0,759,5398.600515
5.0,487,5399.971278
7.0,527,5401.542232
9.0,705,5403.724404
7.0,508,5405.262774
12.0,686,5407.375699
6.0,484,5408.787939
6.0,470,5410.240266
6.0,505,5411.701654
12.0,759,5489.288796
5.0,468,5490.644358
9.0,654,5492.660027
13.0,684,5494.737422
8.0,554,5496.420258
15.0,843,5499.011539
11.0,763,5501.338588
4.0,392,5502.49432
5.0,430,5503.727425
10.0,630,5505.685488
5.0,425,5507.017457
3.0,354,5507.957958
11.0,581,5509.64151
8.0,618,5511.507481
8.0,635,5513.416138
5.0,459,5514.784032
8.0,546,5516.403021
22.0,957,5594.620175
9.0,684,5596.700589
8.0,580,5598.423588
7.0,511,5599.962168
6.0,497,5601.409043
7.0,489,5602.882039
7.0,546,5604.508703
12.0,739,5606.793385
5.0,396,5607.901676
3.0,344,5608.930732
11.0,707,5611.108041
8.0,590,5612.947865
12.0,646,5614.921503
8.0,648,5616.848843
5.0,462,5618.248472
8.0,612,5620.093434
9.0,646,5697.294687
7.0,607,5699.168099
9.0,617,5700.996829
8.0,634,5702.861812
6.0,538,5704.41788
8.0,564,5706.14341
9.0,687,5708.206952
1.0,253,5708.807246
3.0,323,5709.677575
12.0,759,5711.955089
10.0,687,5714.037567
12.0,770,5716.464202
4.0,434,5717.809906
7.0,556,5719.519729
8.0,668,5721.533298
9.0,636,5723.386726
7.0,500,5800.943157
9.0,714,5803.132063
4.0,353,5804.120053
9.0,737,5806.378178
10.0,674,5808.480486
6.0,430,5809.741926
6.0,486,5811.142656
11.0,759,5813.416192
10.0,635,5815.392907
5.0,433,5816.573749
12.0,772,5818.883641
14.0,816,5821.383016
9.0,620,5823.267313
16.0,847,5825.90245
12.0,780,5906.209728
10.0,686,5908.293201
10.0,682,5910.329382
7.0,516,5911.902599
7.0,557,5913.508151
9.0,676,5915.529444
7.0,565,5917.222279
10.0,669,5919.254975
8.0,665,5921.28117
10.0,731,5923.464356
3.0,387,5924.538579
7.0,514,5926.077174
4.0,408,5927.253852
7.0,534,5928.786697
15.0,965,5931.815868
11.0,744,6009.38857
6.0,527,6010.995882
10.0,613,6012.857112
12.0,792,6015.270983
9.0,660,6017.369449
8.0,634,6019.23673
9.0,664,6021.225106
9.0,643,6023.126857
6.0,492,6024.567372
13.0,680,6026.633152
9.0,701,6028.776883
8.0,671,6030.869976
7.0,597,6032.680352
8.0,559,6034.366369
3.0,315,6035.193746
8.0,530,6112.677989
6.0,509,6114.193965
5.0,470,6115.608948
5.0,438,6116.945152
8.0,579,6118.698595
5.0,408,6119.882281
6.0,597,6121.630143
10.0,696,6123.860356
11.0,739,6126.173857
10.0,556,6127.867171
10.0,698,6129.968681
11.0,740,6132.242838
8.0,607,6134.052484
11.0,801,6136.603836
9.0,719,6138.735194
13.0,676,6216.788328
9.0,634,6218.733211
9.0,610,6220.581254
7.0,602,6222.388561
16.0,812,6224.913698
8.0,645,6226.878565
12.0,702,6228.96733
0.0,205,6229.517775
9.0,669,6231.559715
5.0,473,6232.969261
4.0,402,6234.102278
9.0,656,6236.108992
3.0,378,6237.107266
16.0,839,6239.720281
8.0,616,6241.561413
12.0,770,6243.944516
10.0,721,6322.035762
5.0,538,6323.605731
13.0,898,6326.44762
9.0,676,6328.567787
10.0,676,6330.672478
6.0,519,6332.176708
8.0,617,6334.100649
10.0,652,6336.11345
11.0,755,6338.469451
6.0,548,6340.050904
7.0,524,6341.529939
6.0,472,6342.948847
16.0,881,6345.679364
4.0,367,6346.712884
13.0,694,6424.817222
7.0,522,6426.385382
9.0,613,6428.238624
13.0,807,6430.718208
10.0,706,6432.87915
12.0,810,6435.31279
13.0,855,6437.927937
6.0,477,6439.35015
10.0,753,6441.724187
6.0,533,6443.299541
12.0,789,6445.688089
6.0,538,6447.248445
5.0,407,6448.452493
4.0,370,6449.574494
10.0,759,6451.849531
6.0,504,6529.33798
8.0,571,6530.973892
11.0,742,6533.331686
12.0,831,6535.925057
4.0,437,6537.20605
9.0,621,6539.118606
9.0,648,6541.032176
10.0,682,6543.175462
9.0,618,6545.024098
8.0,579,6546.809654
8.0,610,6548.623195
7.0,547,6550.244019
7.0,517,6551.776792
12.0,829,6554.322627
9.0,682,6633.008906
7.0,519,6634.498906
5.0,482,6635.884054
10.0,777,6638.248735
8.0,625,6640.078794
7.0,516,6641.66973
11.0,612,6643.512415
5.0,428,6644.780075
11.0,758,6647.040021
8.0,592,6648.868308
11.0,645,6650.766793
7.0,583,6652.482165
8.0,558,6654.116656
11.0,823,6656.665108
4.0,386,6657.741934
7.0,561,6659.424211
6.0,468,6737.300847
14.0,877,6740.026955
5.0,458,6741.366093
8.0,603,6743.156117
9.0,635,6745.090245
8.0,587,6746.839611
9.0,618,6748.695885
5.0,449,6749.956237
8.0,641,6751.910933
9.0,620,6753.788893
15.0,822,6756.335561
7.0,541,6757.916483
8.0,619,6759.857697
12.0,658,6761.893938
6.0,550,6763.53273
7.0,561,6841.947625
12.0,626,6843.858651
6.0,503,6845.310141
12.0,719,6847.488668
12.0,759,6849.773867
3.0,331,6850.68031
3.0,352,6851.622377
5.0,474,6853.006063
6.0,491,6854.421924
16.0,841,6856.974339
7.0,603,6858.751516
11.0,752,6861.072053
8.0,637,6862.963893
12.0,803,6865.419777
12.0,662,6867.396085
11.0,534,6868.990303
10.0,665,6948.470076
7.0,526,6950.072227
7.0,579,6951.817063
10.0,672,6953.82326
8.0,615,6955.710389
4.0,387,6956.813389
12.0,814,6959.276767
4.0,397,6960.384538
7.0,502,6961.844947
6.0,543,6963.477336
7.0,543,6965.076187
4.0,382,6966.174618
6.0,527,6967.680163
12.0,860,6970.420832
19.0,945,6973.316428
16.0,681,7052.663955
9.0,683,7054.703447
