#{"t_start": 1670943835.3349495, "env_id": "Breakout-v0"}
r,l,t
1.0,227,863.501429
6.0,491,865.011427
7.0,564,866.777426
6.0,498,868.23743
6.0,466,869.573428
6.0,471,870.959428
1.0,234,871.549427
7.0,545,873.213427
9.0,617,875.059427
8.0,575,876.831428
6.0,522,878.373427
6.0,492,879.847429
7.0,532,881.421427
8.0,653,883.383427
12.0,748,964.578532
6.0,480,966.034155
6.0,505,967.608814
6.0,473,969.031703
8.0,603,970.868291
9.0,607,972.73425
6.0,474,974.139309
5.0,494,975.559184
6.0,478,977.021942
6.0,545,978.687127
5.0,444,979.982937
3.0,328,980.945046
7.0,549,982.638955
5.0,488,984.121468
7.0,601,985.911148
3.0,350,986.870528
6.0,459,988.267021
8.0,545,989.923748
7.0,572,1068.238989
5.0,449,1069.624169
7.0,524,1071.24379
6.0,491,1072.731212
13.0,706,1074.903981
4.0,398,1076.067239
13.0,735,1078.406291
8.0,591,1080.185155
14.0,711,1082.406987
10.0,688,1084.499074
8.0,581,1086.27196
8.0,580,1088.099373
8.0,607,1089.999005
9.0,498,1091.48791
7.0,606,1093.314774
7.0,547,1095.015282
9.0,649,1172.966539
6.0,460,1174.367787
6.0,478,1175.788472
3.0,374,1176.903836
4.0,377,1178.019552
10.0,737,1180.289591
7.0,634,1182.209538
4.0,412,1183.442828
2.0,289,1184.317595
4.0,469,1185.701219
12.0,730,1187.989035
6.0,475,1189.396884
20.0,899,1192.277788
15.0,756,1194.641255
5.0,473,1196.067934
7.0,593,1197.848593
10.0,643,1199.868828
6.0,506,1277.952019
8.0,596,1279.771259
7.0,606,1281.606587
6.0,526,1283.152043
4.0,447,1284.408786
10.0,532,1285.997316
4.0,423,1287.259958
10.0,704,1289.427204
6.0,484,1290.939115
14.0,777,1293.415106
5.0,474,1294.806783
4.0,403,1295.90595
5.0,456,1297.239282
9.0,635,1299.212059
4.0,392,1300.337621
5.0,498,1301.815168
9.0,643,1303.832128
6.0,500,1305.306639
12.0,641,1384.587463
6.0,522,1386.099079
10.0,712,1388.395108
6.0,505,1389.870048
4.0,399,1391.064914
7.0,566,1392.706522
7.0,518,1394.232561
5.0,447,1395.537662
6.0,491,1397.023699
10.0,736,1399.25151
10.0,715,1401.569827
5.0,436,1402.833092
12.0,716,1405.022718
7.0,524,1406.650514
5.0,436,1407.899054
3.0,374,1408.978682
9.0,713,1485.887012
9.0,608,1487.801902
8.0,579,1489.557883
10.0,709,1491.734185
10.0,726,1494.029215
7.0,504,1495.508219
10.0,750,1497.808547
5.0,486,1499.205498
8.0,579,1500.96578
6.0,519,1502.462328
4.0,368,1503.536498
7.0,534,1505.099425
2.0,272,1505.868685
6.0,459,1507.220561
8.0,578,1508.991145
7.0,533,1510.631215
6.0,508,1512.15627
8.0,625,1514.101017
11.0,716,1591.152005
8.0,646,1593.102021
12.0,613,1595.016482
7.0,568,1596.744061
6.0,491,1598.148419
2.0,310,1598.990808
11.0,716,1601.210471
6.0,478,1602.660968
9.0,648,1604.741922
8.0,580,1606.529129
6.0,493,1607.972656
9.0,643,1609.971292
7.0,534,1611.535578
13.0,728,1613.848477
14.0,748,1616.189972
9.0,629,1692.545358
13.0,833,1695.180862
9.0,651,1697.183809
9.0,680,1699.299915
6.0,511,1700.820583
3.0,357,1701.879295
5.0,399,1703.01862
7.0,554,1704.648654
7.0,493,1706.239875
8.0,576,1707.975144
8.0,567,1709.625171
4.0,368,1710.680649
11.0,783,1713.122709
8.0,546,1714.734826
3.0,365,1715.794436
6.0,485,1717.231513
12.0,693,1719.3977
8.0,565,1795.580596
8.0,586,1797.380593
7.0,615,1799.216686
4.0,380,1800.328414
6.0,499,1801.791353
5.0,419,1802.978288
9.0,669,1805.016293
10.0,656,1807.041632
9.0,671,1809.096668
1.0,248,1809.732988
5.0,437,1811.028661
11.0,764,1813.337928
1.0,225,1814.000144
8.0,626,1815.911459
10.0,732,1818.148896
11.0,779,1820.535542
19.0,823,1897.271125
6.0,516,1898.788347
8.0,604,1900.676378
9.0,624,1902.559489
6.0,464,1903.878946
3.0,375,1904.904701
9.0,621,1906.744932
5.0,482,1908.11537
8.0,604,1909.910614
5.0,449,1911.177918
9.0,617,1913.065149
3.0,370,1914.098169
10.0,669,1916.173889
12.0,696,1918.250804
7.0,524,1919.818862
11.0,807,1922.382061
7.0,533,1923.995934
9.0,704,2000.139344
3.0,334,2001.092307
6.0,456,2002.493448
10.0,782,2004.894056
4.0,398,2006.062134
12.0,806,2008.642821
8.0,629,2010.54001
8.0,605,2012.424886
8.0,574,2014.121205
6.0,521,2015.691562
10.0,700,2017.83638
13.0,694,2019.912151
7.0,610,2021.707408
7.0,571,2023.451435
6.0,510,2024.976705
10.0,702,2101.289371
15.0,782,2103.836498
7.0,555,2105.577502
8.0,628,2107.415445
7.0,643,2109.364475
11.0,775,2111.732886
7.0,560,2113.427036
9.0,628,2115.307374
5.0,434,2116.58143
4.0,394,2117.669048
12.0,808,2120.161745
8.0,647,2122.137575
5.0,500,2123.563804
5.0,488,2124.95665
7.0,539,2126.57779
8.0,591,2128.361016
13.0,829,2205.16729
4.0,391,2206.302978
18.0,900,2209.147934
8.0,624,2211.030242
9.0,624,2212.91276
7.0,595,2214.715046
15.0,922,2217.589028
9.0,665,2219.641503
20.0,761,2222.040617
8.0,628,2224.025319
7.0,601,2225.820335
6.0,561,2227.469031
7.0,512,2228.947268
4.0,368,2230.013314
9.0,661,2308.367319
16.0,935,2311.237139
7.0,596,2313.068486
12.0,748,2315.338508
11.0,778,2317.723133
4.0,368,2318.825392
6.0,525,2320.418724
8.0,568,2322.051764
9.0,654,2324.089231
10.0,540,2325.693076
7.0,591,2327.52692
10.0,714,2329.777328
10.0,644,2331.762756
5.0,457,2333.158443
9.0,650,2335.078622
10.0,680,2410.921835
10.0,693,2413.042319
5.0,489,2414.48282
8.0,646,2416.427377
8.0,523,2417.975382
4.0,389,2419.145009
5.0,449,2420.525159
11.0,786,2422.925344
5.0,453,2424.251518
4.0,428,2425.53105
9.0,619,2427.416609
14.0,749,2429.677779
8.0,587,2431.459705
6.0,520,2433.022772
5.0,438,2434.269759
6.0,493,2435.665426
10.0,721,2512.051968
5.0,458,2513.401204
7.0,582,2515.117307
10.0,691,2517.226732
9.0,690,2519.324578
5.0,455,2520.676416
11.0,556,2522.353451
15.0,786,2524.735291
8.0,600,2526.632027
11.0,757,2528.982578
10.0,747,2531.263777
9.0,666,2533.298521
5.0,442,2534.578583
3.0,342,2535.510059
7.0,566,2537.189434
10.0,748,2539.420877
11.0,725,2615.782405
8.0,624,2617.668533
12.0,765,2619.93223
10.0,661,2621.882282
9.0,622,2623.79908
5.0,444,2625.050602
8.0,642,2626.998489
10.0,720,2629.15614
7.0,639,2631.174137
7.0,543,2632.790765
5.0,450,2634.075035
8.0,626,2636.002626
9.0,627,2637.843444
7.0,579,2639.595526
11.0,777,2715.839848
8.0,624,2717.76759
11.0,730,2720.128071
13.0,640,2722.084931
1.0,242,2722.682942
5.0,428,2723.892145
6.0,481,2725.347322
4.0,362,2726.415211
7.0,538,2728.002771
4.0,422,2729.195125
8.0,643,2731.042016
12.0,851,2733.675975
9.0,693,2735.831142
7.0,600,2737.563529
9.0,612,2739.429887
9.0,622,2741.368024
6.0,493,2742.761813
9.0,655,2818.461827
1.0,212,2819.025383
8.0,436,2820.290879
9.0,733,2822.507685
18.0,723,2824.695162
8.0,583,2826.465035
8.0,608,2828.320768
7.0,539,2829.948482
7.0,556,2831.589485
7.0,534,2833.119864
8.0,586,2834.896495
9.0,661,2836.857854
9.0,677,2838.945538
8.0,605,2840.767487
10.0,705,2842.906724
10.0,726,2845.094926
5.0,502,2920.504295
8.0,597,2922.26767
6.0,463,2923.665634
7.0,564,2925.339218
6.0,512,2926.866804
7.0,569,2928.5825
5.0,471,2929.952686
10.0,753,2932.234997
8.0,599,2934.116765
12.0,885,2936.802519
8.0,644,2938.781054
15.0,765,2941.158242
10.0,668,2943.202107
7.0,529,2944.805742
7.0,522,2946.314925
6.0,541,3021.743395
9.0,616,3023.649646
8.0,596,3025.436368
12.0,791,3027.855386
10.0,675,3029.940171
11.0,681,3031.944922
19.0,825,3034.457591
4.0,397,3035.645695
13.0,860,3038.335545
2.0,308,3039.124542
4.0,393,3040.319623
13.0,532,3041.926476
7.0,573,3043.654685
8.0,590,3045.356938
7.0,516,3046.885034
11.0,626,3048.744712
8.0,419,3123.899189
10.0,694,3126.01939
6.0,545,3127.653975
18.0,933,3130.549704
10.0,785,3132.994936
11.0,805,3135.464922
9.0,692,3137.641261
9.0,598,3139.485764
9.0,643,3141.394521
10.0,697,3143.479171
15.0,942,3146.450819
11.0,850,3149.142172
17.0,860,3225.742282
8.0,613,3227.553408
10.0,735,3229.801096
10.0,726,3232.043743
4.0,408,3233.203616
6.0,527,3234.820568
9.0,598,3236.592621
11.0,747,3238.917446
8.0,592,3240.753691
6.0,564,3242.424098
13.0,888,3245.149713
8.0,574,3246.860663
7.0,613,3248.602332
10.0,709,3250.780051
10.0,713,3327.227612
3.0,413,3328.423553
7.0,564,3330.18861
10.0,660,3332.250023
7.0,538,3333.903476
14.0,759,3336.281886
10.0,697,3338.452187
3.0,382,3339.554989
4.0,373,3340.60102
8.0,464,3341.914621
5.0,448,3343.185545
17.0,689,3345.257685
17.0,802,3347.799243
7.0,542,3349.431542
11.0,787,3351.833491
10.0,711,3353.995304
12.0,824,3430.918794
13.0,823,3433.503953
10.0,753,3435.837372
13.0,902,3438.631963
3.0,305,3439.476228
9.0,609,3441.256358
9.0,650,3443.184384
4.0,408,3444.353012
8.0,593,3446.159004
5.0,429,3447.395135
9.0,649,3449.406958
4.0,416,3450.640794
11.0,789,3453.022747
9.0,671,3455.057595
11.0,784,3532.307499
14.0,785,3534.723466
7.0,550,3536.312967
13.0,888,3539.092479
5.0,438,3540.412088
15.0,830,3542.96503
9.0,649,3544.914207
7.0,565,3546.65543
6.0,506,3548.091926
9.0,631,3549.993601
12.0,837,3552.551964
7.0,583,3554.311371
10.0,633,3556.27765
10.0,746,3558.621316
12.0,790,3635.093045
4.0,387,3636.227401
7.0,581,3638.027154
7.0,473,3639.462423
6.0,496,3640.892133
7.0,487,3642.427343
9.0,652,3644.364271
7.0,590,3646.141643
4.0,378,3647.176617
7.0,557,3648.810758
7.0,553,3650.476999
12.0,786,3652.900199
12.0,654,3654.922175
13.0,814,3657.49505
9.0,694,3659.671538
5.0,445,3660.963706
8.0,586,3737.163333
4.0,380,3738.264038
5.0,475,3739.613308
11.0,682,3741.71211
4.0,395,3742.907907
12.0,787,3745.306342
9.0,657,3747.324507
13.0,876,3750.029547
10.0,698,3752.190198
7.0,549,3753.840658
9.0,590,3755.612303
8.0,595,3757.435196
6.0,469,3758.867389
12.0,623,3760.739573
8.0,550,3762.376362
8.0,574,3764.078592
11.0,731,3841.108641
2.0,292,3841.878983
9.0,700,3843.991868
9.0,633,3845.884483
10.0,685,3847.99783
4.0,389,3849.111644
11.0,602,3850.950375
9.0,614,3852.858704
6.0,514,3854.379887
6.0,455,3855.789847
10.0,734,3858.066698
5.0,471,3859.391015
8.0,536,3860.961944
14.0,736,3863.258178
6.0,483,3864.694625
5.0,464,3866.062924
8.0,693,3942.71537
11.0,726,3944.988165
4.0,380,3946.09114
10.0,791,3948.580662
7.0,587,3950.344931
12.0,803,3952.857553
9.0,636,3954.815566
11.0,710,3956.930904
9.0,626,3958.860934
12.0,808,3961.309901
10.0,716,3963.461596
10.0,679,3965.477118
8.0,569,3967.207009
8.0,571,3968.94035
6.0,600,4045.534706
6.0,512,4047.035869
7.0,526,4048.552539
10.0,720,4050.807925
11.0,745,4053.170605
11.0,730,4055.364465
7.0,582,4057.090578
10.0,592,4058.915429
10.0,730,4061.157542
8.0,669,4063.240653
11.0,722,4065.551384
7.0,487,4066.990868
9.0,619,4068.880383
9.0,605,4070.701176
8.0,593,4072.469181
5.0,489,4148.925053
10.0,685,4151.123205
11.0,733,4153.310822
12.0,749,4155.616272
8.0,569,4157.338921
12.0,810,4159.796844
7.0,560,4161.413011
10.0,677,4163.471849
10.0,739,4165.825041
6.0,502,4167.277257
13.0,691,4169.357261
8.0,610,4171.25671
8.0,557,4172.922038
8.0,584,4174.697531
2.0,294,4250.659503
11.0,679,4252.770177
6.0,506,4254.290245
9.0,702,4256.38699
10.0,679,4258.589188
3.0,302,4259.395276
7.0,527,4260.898193
6.0,488,4262.266057
8.0,661,4264.25737
4.0,374,4265.294223
17.0,979,4268.364101
9.0,659,4270.374735
8.0,575,4272.064921
10.0,669,4274.01202
7.0,540,4275.668649
13.0,862,4278.299762
8.0,626,4355.590715
7.0,547,4357.273252
8.0,574,4359.026558
6.0,468,4360.288345
10.0,663,4362.297497
4.0,391,4363.420416
9.0,688,4365.560752
7.0,532,4367.122977
9.0,608,4368.970455
8.0,616,4370.868904
13.0,724,4373.058983
9.0,660,4375.061625
8.0,511,4376.547812
5.0,443,4377.85483
10.0,707,4380.040847
8.0,558,4381.76232
11.0,551,4458.72137
10.0,734,4460.969218
10.0,657,4463.01907
8.0,601,4464.798589
11.0,758,4467.097773
8.0,635,4468.93878
19.0,865,4471.613474
7.0,495,4473.108669
6.0,503,4474.682171
9.0,626,4476.539519
5.0,424,4477.805285
6.0,502,4479.21934
10.0,707,4481.411197
2.0,285,4482.226509
4.0,434,4483.478007
17.0,840,4561.105397
11.0,584,4562.923438
8.0,576,4564.624306
5.0,445,4565.91131
11.0,762,4568.290329
13.0,867,4570.999819
8.0,582,4572.702037
12.0,799,4575.208386
9.0,613,4577.019318
15.0,794,4579.453001
15.0,886,4582.138952
10.0,702,4584.281079
12.0,684,4586.316148
8.0,629,4663.782565
16.0,903,4666.592852
15.0,821,4669.142716
8.0,630,4671.151485
16.0,867,4673.804039
6.0,487,4675.18572
10.0,630,4677.096337
9.0,655,4679.023134
5.0,433,4680.308066
7.0,568,4681.99454
12.0,786,4684.578049
11.0,739,4686.810665
14.0,742,4689.11917
4.0,426,4690.339056
10.0,707,4767.995361
16.0,799,4770.559348
6.0,446,4771.909561
14.0,552,4773.530898
7.0,532,4775.099303
10.0,736,4777.323251
8.0,558,4778.902459
7.0,525,4780.483734
11.0,776,4782.901575
5.0,456,4784.251477
9.0,665,4786.243121
5.0,469,4787.660614
11.0,720,4789.966019
4.0,389,4791.043035
7.0,584,4792.865841
9.0,472,4794.213135
8.0,615,4871.750851
11.0,702,4873.811292
10.0,680,4875.992595
3.0,369,4877.021498
17.0,847,4879.67696
10.0,736,4881.986957
6.0,547,4883.598934
9.0,671,4885.648685
5.0,430,4886.869482
4.0,423,4888.119853
9.0,629,4890.015041
3.0,336,4890.897533
8.0,602,4892.660868
11.0,627,4894.555925
11.0,726,4896.815845
5.0,426,4898.033823
13.0,843,4977.10552
7.0,493,4978.615841
9.0,597,4980.437188
7.0,540,4982.130186
12.0,787,4984.558486
10.0,717,4986.746094
6.0,492,4988.169482
9.0,629,4990.037838
5.0,450,4991.335084
7.0,510,4992.856932
7.0,603,4994.656656
11.0,755,4996.880072
7.0,366,4997.932831
8.0,620,4999.785881
7.0,508,5001.267338
6.0,442,5002.586973
4.0,402,5078.251486
8.0,577,5079.947037
12.0,695,5082.098215
13.0,868,5084.777723
11.0,773,5087.126253
9.0,687,5089.256088
6.0,493,5090.6641
12.0,871,5093.351068
7.0,556,5094.989248
9.0,607,5096.899827
4.0,441,5098.133601
9.0,632,5099.990168
4.0,422,5101.180888
9.0,644,5103.097132
6.0,528,5104.644148
15.0,806,5182.032739
5.0,467,5183.45573
10.0,640,5185.48205
16.0,816,5187.945212
6.0,513,5189.447748
11.0,607,5191.200698
8.0,626,5193.101767
10.0,611,5194.97069
5.0,455,5196.23695
19.0,825,5198.78299
8.0,632,5200.622385
9.0,615,5202.441358
7.0,558,5204.067373
14.0,791,5206.442829
16.0,832,5284.347419
16.0,790,5286.753622
9.0,682,5288.915646
6.0,498,5290.329999
6.0,526,5291.893432
10.0,658,5293.976346
10.0,658,5295.950001
8.0,646,5297.947026
12.0,621,5299.833776
2.0,330,5300.795474
10.0,676,5302.772296
8.0,581,5304.533688
10.0,700,5306.701012
13.0,814,5309.137726
7.0,563,5310.864834
4.0,416,5387.239953
12.0,791,5389.679153
18.0,785,5392.079199
10.0,696,5394.23184
5.0,427,5395.453998
9.0,664,5397.478222
10.0,721,5399.696247
8.0,576,5401.413496
9.0,734,5403.726382
6.0,479,5405.153113
8.0,600,5407.0197
17.0,887,5409.794547
9.0,673,5411.877751
10.0,668,5413.865227
8.0,618,5491.024981
10.0,653,5492.981153
10.0,801,5495.442077
10.0,671,5497.478505
12.0,681,5499.496162
19.0,1010,5502.624943
7.0,567,5504.297107
3.0,329,5505.177691
7.0,551,5506.807729
5.0,463,5508.193345
12.0,769,5510.577435
10.0,705,5512.723822
7.0,534,5514.27028
6.0,510,5515.757642
13.0,730,5593.234274
5.0,465,5594.600472
4.0,386,5595.663182
9.0,725,5597.875582
11.0,735,5600.12479
15.0,628,5601.987664
6.0,500,5603.50666
10.0,713,5605.665281
6.0,530,5607.262005
7.0,548,5608.889738
5.0,436,5610.155413
8.0,579,5611.943257
18.0,806,5614.492605
4.0,390,5615.668615
11.0,713,5617.825111
5.0,446,5619.156379
15.0,870,5697.069769
10.0,687,5699.172696
10.0,703,5701.284679
10.0,749,5703.608854
11.0,701,5705.700451
10.0,691,5707.844196
7.0,527,5709.462375
5.0,486,5710.867898
9.0,636,5712.732048
7.0,535,5714.306188
8.0,589,5716.081126
4.0,364,5717.119028
9.0,545,5718.84891
5.0,427,5720.128353
7.0,599,5721.91192
11.0,779,5800.392305
10.0,550,5802.078
6.0,499,5803.480685
8.0,626,5805.496431
7.0,513,5807.030797
7.0,537,5808.615705
7.0,629,5810.530838
8.0,611,5812.332608
8.0,691,5814.399259
2.0,280,5815.183905
18.0,1025,5818.381938
7.0,517,5819.971592
6.0,494,5821.409244
8.0,672,5823.517939
9.0,681,5825.595795
9.0,617,5827.419804
10.0,665,5907.346033
10.0,739,5909.595967
6.0,507,5911.072311
9.0,662,5913.082552
16.0,872,5915.774033
8.0,541,5917.470901
9.0,603,5919.316084
9.0,662,5921.285529
11.0,755,5923.521309
8.0,569,5925.247202
7.0,525,5926.845796
7.0,532,5928.46096
6.0,485,5929.898435
8.0,589,5931.646054
9.0,633,5933.500541
9.0,658,6010.798064
8.0,566,6012.546405
11.0,712,6014.68422
7.0,568,6016.386446
9.0,626,6018.326451
12.0,809,6020.834371
7.0,530,6022.388434
8.0,628,6024.26493
14.0,784,6026.707774
6.0,529,6028.302871
7.0,487,6029.754972
5.0,426,6031.004598
12.0,616,6032.858665
11.0,726,6035.11251
7.0,535,6036.756367
18.0,978,6115.757571
5.0,421,6116.97734
6.0,512,6118.47894
7.0,580,6120.178902
10.0,726,6122.400765
3.0,338,6123.307494
7.0,503,6124.925092
9.0,712,6127.101385
4.0,364,6128.131793
8.0,612,6129.961302
7.0,570,6131.654684
8.0,590,6133.485852
5.0,485,6134.865954
4.0,402,6135.978373
6.0,537,6137.593604
7.0,577,6139.317819
8.0,625,6217.158952
12.0,827,6219.711512
11.0,811,6222.200183
6.0,502,6223.700849
6.0,544,6225.240874
10.0,530,6226.847382
5.0,452,6228.108224
9.0,683,6230.349719
10.0,651,6232.322913
7.0,498,6233.83969
11.0,752,6236.13774
7.0,623,6238.021196
6.0,525,6239.537291
8.0,594,6241.259626
11.0,769,6243.628465
27.0,977,6322.596385
7.0,569,6324.252352
9.0,683,6326.271891
10.0,668,6328.367029
11.0,788,6330.865099
11.0,726,6333.06973
5.0,444,6334.40456
9.0,645,6336.356072
10.0,454,6337.655406
7.0,564,6339.333395
11.0,746,6341.627186
9.0,594,6343.475437
9.0,670,6345.480678
10.0,740,6347.74012
15.0,772,6426.116413
8.0,560,6427.76784
18.0,1008,6430.877468
9.0,693,6432.984975
19.0,1028,6436.167438
11.0,702,6438.296282
9.0,635,6440.206682
5.0,486,6441.660226
7.0,533,6443.262352
12.0,833,6445.838713
5.0,411,6447.051614
8.0,570,6448.741114
3.0,337,6449.723117
12.0,657,6451.746483
15.0,878,6530.475078
10.0,678,6532.521945
9.0,692,6534.650981
5.0,428,6535.887647
6.0,471,6537.290246
8.0,552,6538.992622
6.0,488,6540.411233
7.0,519,6541.969135
10.0,767,6544.316422
8.0,667,6546.385388
6.0,489,6547.806712
6.0,543,6549.444274
12.0,812,6551.929405
14.0,931,6554.85324
11.0,833,6634.044114
6.0,471,6635.431859
8.0,640,6637.334676
15.0,853,6639.906721
8.0,639,6641.86933
8.0,617,6643.673038
5.0,428,6644.870098
8.0,569,6646.57774
10.0,677,6648.706345
17.0,872,6651.359414
5.0,455,6652.682787
9.0,691,6654.801293
10.0,705,6656.90773
8.0,545,6658.55289
12.0,834,6737.567469
7.0,508,6739.050274
20.0,837,6741.678714
10.0,775,6744.064035
7.0,587,6745.823386
13.0,866,6748.456049
4.0,423,6749.711003
9.0,623,6751.623259
12.0,789,6754.072423
12.0,765,6756.374135
7.0,560,6758.04711
13.0,793,6760.626857
9.0,635,6762.566561
8.0,592,6764.409034
11.0,738,6843.460901
5.0,453,6844.749816
8.0,611,6846.567766
11.0,681,6848.626102
9.0,673,6850.656512
15.0,770,6853.112352
7.0,630,6855.041952
12.0,811,6857.502964
6.0,475,6858.855826
10.0,671,6860.855028
10.0,689,6862.972514
11.0,705,6865.122087
13.0,749,6867.385324
12.0,802,6947.311454
4.0,429,6948.526268
12.0,750,6950.820846
13.0,810,6953.31801
10.0,701,6955.508708
10.0,711,6957.680036
9.0,642,6959.595391
10.0,692,6961.741245
9.0,653,6963.673956
16.0,890,6966.465241
7.0,538,6968.112792
6.0,528,6969.695602
13.0,874,6972.270508
7.0,528,6973.815049
6.0,474,7052.421114
2.0,335,7053.36324
11.0,703,7055.483422
12.0,740,7057.691084
6.0,470,7059.10076
17.0,930,7061.97388
7.0,532,7063.514606
17.0,824,7066.044337
7.0,536,7067.648303
9.0,692,7069.755411
7.0,499,7071.191529
8.0,601,7072.98433
11.0,733,7075.173218
5.0,447,7076.46544
7.0,520,7077.989549
10.0,642,7079.960171
10.0,523,7158.931139
9.0,582,7160.772641
14.0,857,7163.477849
7.0,628,7165.333619
9.0,658,7167.35525
9.0,655,7169.347913
12.0,664,7171.35934
14.0,713,7173.530037
7.0,546,7175.133538
17.0,901,7177.944427
19.0,996,7181.090217
8.0,646,7183.06788
6.0,563,7184.684011
14.0,726,7264.073428
13.0,729,7266.383236
7.0,524,7267.864156
6.0,513,7269.354511
10.0,738,7271.563254
10.0,671,7273.623171
13.0,790,7276.041036
9.0,631,7277.90512
8.0,593,7279.714628
8.0,618,7281.55068
7.0,560,7283.188902
8.0,577,7284.985177
7.0,539,7286.619672
16.0,803,7289.138131
5.0,453,7368.19115
8.0,555,7369.86737
5.0,465,7371.184058
15.0,773,7373.610261
5.0,487,7374.98494
