#{"t_start": 1670989387.4185207, "env_id": "Breakout-v0"}
r,l,t
13.0,702,8055.983606
9.0,595,8057.791605
6.0,481,8059.249611
4.0,362,8060.279605
4.0,414,8061.439606
9.0,561,8063.079605
10.0,693,8065.251606
6.0,515,8066.707607
13.0,957,8069.687608
5.0,421,8254.785007
10.0,668,8256.883008
8.0,570,8258.599006
13.0,886,8261.36701
10.0,697,8263.531007
11.0,720,8265.719007
10.0,681,8267.785011
7.0,525,8269.389007
6.0,465,8270.75101
6.0,486,8272.175007
11.0,809,8274.691007
17.0,880,8277.495007
4.0,381,8278.571008
9.0,631,8280.49701
7.0,563,8466.394812
7.0,503,8467.890813
8.0,539,8469.54481
8.0,553,8471.203227
9.0,647,8473.202286
8.0,566,8474.908286
14.0,844,8477.620285
10.0,691,8479.778284
10.0,707,8481.910286
7.0,500,8483.422285
6.0,512,8484.928287
7.0,525,8486.484287
6.0,510,8488.006285
12.0,756,8490.348285
8.0,616,8492.194285
9.0,652,8494.196285
13.0,753,8684.988448
12.0,806,8687.458446
13.0,745,8689.762449
7.0,559,8691.512446
7.0,549,8693.194448
9.0,634,8695.106447
8.0,598,8696.950448
5.0,449,8698.234447
6.0,535,8699.840448
5.0,446,8701.170446
8.0,583,8702.942446
9.0,601,8704.738446
8.0,619,8706.598446
7.0,535,8708.170448
8.0,639,8710.076448
6.0,497,8896.03156
8.0,524,8897.673562
13.0,730,8899.93356
6.0,538,8901.523562
5.0,446,8902.837561
8.0,612,8904.66556
6.0,548,8906.33156
4.0,390,8907.427561
9.0,662,8909.50356
9.0,612,8911.34756
12.0,754,8913.72956
5.0,473,8915.097561
11.0,758,8917.45756
5.0,460,8918.843359
5.0,461,8920.205007
8.0,613,8922.087007
7.0,574,9108.707184
15.0,934,9111.695185
10.0,720,9113.889183
10.0,727,9116.103184
8.0,579,9117.821184
7.0,543,9119.467184
7.0,594,9121.253183
6.0,489,9122.683183
5.0,413,9123.863183
5.0,482,9125.229184
4.0,354,9126.249184
9.0,683,9128.319182
12.0,807,9130.765182
12.0,790,9133.207183
9.0,651,9135.167186
5.0,486,9136.621183
7.0,573,9324.847692
14.0,722,9327.063692
5.0,432,9328.255694
8.0,621,9330.117692
6.0,528,9331.685692
4.0,405,9332.911694
15.0,657,9334.939693
6.0,488,9336.335693
9.0,704,9338.549692
12.0,658,9340.567692
5.0,448,9341.885692
10.0,680,9344.025695
7.0,587,9345.757693
5.0,420,9346.963692
15.0,791,9349.375691
10.0,743,9539.438468
10.0,693,9541.568467
7.0,552,9543.236466
9.0,655,9545.258044
7.0,553,9546.920045
12.0,700,9549.046044
11.0,697,9551.182044
10.0,704,9553.388045
16.0,895,9556.250044
11.0,760,9558.574044
7.0,636,9560.538043
8.0,583,9562.224045
7.0,582,9563.956046
13.0,838,9566.584044
9.0,748,9754.804031
10.0,681,9756.96803
8.0,572,9758.650032
14.0,677,9760.748032
12.0,675,9762.826031
3.0,363,9763.868032
9.0,697,9765.996032
12.0,661,9768.042031
8.0,578,9769.844031
13.0,890,9772.616033
1.0,258,9773.236031
7.0,580,9774.952031
8.0,597,9776.784032
12.0,783,9779.244031
9.0,615,9781.090031
5.0,504,9968.777814
7.0,521,9970.309813
11.0,777,9972.705813
8.0,601,9974.521813
9.0,708,9976.721815
14.0,753,9978.971813
8.0,604,9980.843814
7.0,590,9982.689813
13.0,767,9985.079813
19.0,979,9988.167813
4.0,385,9989.239814
6.0,461,9990.635814
6.0,501,9992.153814
6.0,461,9993.565813
9.0,665,9995.603815
4.0,406,10182.883619
13.0,713,10185.037621
7.0,486,10186.51562
7.0,561,10188.19962
5.0,473,10189.579619
9.0,626,10191.513621
9.0,604,10193.355619
4.0,429,10194.59962
6.0,484,10196.01562
3.0,332,10197.007622
9.0,662,10199.00762
2.0,258,10199.711623
7.0,598,10201.529622
5.0,511,10202.97962
6.0,495,10204.42962
3.0,344,10205.389621
5.0,447,10206.705619
12.0,806,10209.201621
9.0,733,10397.920802
7.0,634,10399.8488
8.0,622,10401.754801
4.0,376,10402.806801
9.0,712,10404.962801
7.0,563,10406.702802
8.0,620,10408.616801
10.0,698,10410.798802
16.0,689,10412.950802
7.0,584,10414.7268
7.0,580,10416.4908
8.0,583,10418.316803
3.0,367,10419.308802
7.0,512,10420.878801
16.0,802,10423.392802
8.0,634,10611.259215
5.0,440,10612.479216
10.0,710,10614.689215
3.0,353,10615.691215
4.0,381,10616.811216
2.0,293,10617.591214
4.0,391,10618.805216
5.0,527,10620.321215
7.0,538,10621.999215
9.0,666,10624.012853
9.0,687,10626.089585
14.0,910,10628.987589
4.0,353,10630.053588
11.0,713,10632.231585
9.0,634,10634.075586
12.0,754,10636.499588
7.0,638,10638.429585
10.0,678,10827.441314
8.0,622,10829.349314
6.0,530,10830.923315
5.0,461,10832.255314
7.0,542,10833.891314
7.0,380,10834.981314
10.0,669,10837.061314
7.0,555,10838.733317
16.0,900,10841.475315
6.0,519,10843.027318
8.0,567,10844.745314
13.0,922,10847.649314
7.0,550,10849.279313
2.0,288,10850.069315
8.0,607,10851.923313
12.0,955,11042.452329
10.0,745,11044.784329
11.0,780,11047.254328
8.0,578,11049.016331
10.0,739,11051.228329
9.0,679,11053.262329
6.0,557,11054.994328
3.0,319,11055.856331
7.0,560,11057.53633
7.0,583,11059.310331
10.0,703,11061.416329
5.0,464,11062.768331
10.0,720,11064.960327
11.0,817,11067.502328
9.0,626,11069.412329
3.0,324,11257.916888
4.0,415,11259.07089
7.0,547,11260.716888
10.0,656,11262.738888
4.0,358,11263.786887
15.0,801,11266.248888
6.0,481,11267.650888
5.0,490,11269.102887
6.0,513,11270.684888
9.0,680,11272.744888
7.0,594,11274.512887
8.0,589,11276.290889
5.0,435,11277.61689
11.0,615,11279.430889
7.0,569,11281.154887
5.0,476,11282.518887
9.0,654,11284.522887
7.0,540,11479.376581
12.0,901,11482.27258
10.0,801,11484.782582
15.0,742,11487.082583
8.0,583,11488.93258
10.0,653,11490.984581
5.0,437,11492.216583
12.0,642,11494.25258
6.0,496,11495.698582
7.0,578,11497.430582
4.0,383,11498.498581
3.0,303,11499.384582
11.0,646,11501.356581
9.0,617,11503.232584
8.0,614,11505.06458
5.0,491,11506.466581
15.0,812,11696.178466
10.0,698,11698.376466
9.0,624,11700.290467
7.0,555,11701.966469
11.0,846,11704.640468
6.0,476,11706.02047
5.0,445,11707.380466
10.0,535,11708.962467
7.0,502,11710.470469
12.0,810,11713.030466
8.0,644,11714.934468
7.0,519,11716.538467
8.0,623,11718.412469
9.0,657,11720.402467
10.0,685,11908.771925
10.0,734,11911.053925
17.0,954,11914.091925
10.0,651,11916.131923
11.0,770,11918.539925
8.0,587,11920.319924
9.0,682,11922.365925
6.0,545,11923.993926
8.0,588,11925.765924
14.0,720,11927.921925
14.0,671,11930.067923
10.0,729,11932.353925
6.0,550,11933.955924
6.0,494,11935.425923
20.0,879,12125.429959
8.0,595,12127.237959
10.0,758,12129.623958
6.0,573,12131.307961
5.0,446,12132.603957
15.0,783,12135.051958
11.0,754,12137.349957
10.0,670,12139.423698
8.0,619,12141.3497
5.0,497,12142.821699
11.0,716,12145.053699
11.0,763,12147.3837
7.0,551,12148.961697
11.0,663,12151.015698
4.0,393,12345.306527
8.0,619,12347.218529
5.0,462,12348.518527
8.0,596,12350.378529
6.0,486,12351.872529
8.0,595,12353.622526
9.0,646,12355.624528
8.0,580,12357.356526
7.0,544,12358.968527
9.0,632,12360.894526
6.0,454,12362.258529
6.0,520,12363.834526
5.0,475,12365.252526
10.0,808,12367.774527
9.0,702,12369.928526
11.0,741,12372.176526
10.0,671,12560.727883
8.0,554,12562.383884
10.0,586,12564.179883
6.0,497,12565.687886
12.0,840,12568.353884
12.0,778,12570.791881
10.0,642,12572.743881
12.0,864,12575.383881
18.0,957,12578.40788
7.0,594,12580.209881
10.0,693,12582.333883
2.0,311,12583.193882
7.0,510,12584.665882
14.0,731,12586.951883
12.0,759,12776.485488
10.0,700,12778.663487
12.0,820,12781.161488
13.0,798,12783.617491
6.0,472,12785.051488
12.0,765,12787.41949
6.0,464,12788.767487
8.0,558,12790.46149
16.0,907,12793.263489
5.0,459,12794.669491
10.0,732,12796.893487
14.0,728,12799.147488
7.0,578,12800.843488
10.0,683,12990.123852
11.0,745,12992.423853
10.0,727,12994.651851
11.0,631,12996.50785
4.0,366,12997.59785
2.0,300,12998.393852
9.0,596,13000.163852
9.0,639,13002.145851
6.0,515,13003.703853
8.0,601,13005.461853
6.0,511,13006.983854
13.0,662,13008.999852
15.0,783,13011.459852
8.0,576,13013.197854
6.0,489,13014.679853
7.0,516,13016.25385
11.0,795,13210.03142
7.0,514,13211.553417
6.0,512,13213.13142
19.0,1032,13216.349417
16.0,814,13218.903418
6.0,523,13220.489422
10.0,714,13222.725418
14.0,788,13225.221418
9.0,665,13227.231421
5.0,444,13228.587418
12.0,642,13230.533419
5.0,426,13231.805419
9.0,637,13233.731418
7.0,535,13235.299417
8.0,640,13237.221418
14.0,732,13427.369442
8.0,588,13429.169444
6.0,513,13430.731441
11.0,584,13432.483442
9.0,697,13434.693441
5.0,431,13436.049441
10.0,664,13438.155442
12.0,746,13440.517442
2.0,309,13441.319443
10.0,698,13443.495442
7.0,523,13445.017442
12.0,718,13447.167442
5.0,474,13448.601444
15.0,814,13451.115441
8.0,569,13452.867441
4.0,388,13641.890507
10.0,706,13644.052507
7.0,528,13645.670507
10.0,683,13647.820508
6.0,492,13649.226878
6.0,476,13650.627551
5.0,450,13651.927548
7.0,497,13653.417548
13.0,864,13656.115549
5.0,486,13657.547549
6.0,504,13658.971548
10.0,744,13661.217553
5.0,469,13662.575551
8.0,613,13664.531549
8.0,629,13666.419551
21.0,805,13668.909261
6.0,493,13858.080771
7.0,578,13859.812769
7.0,568,13861.488768
9.0,641,13863.420769
9.0,653,13865.38677
5.0,453,13866.69677
11.0,722,13868.910769
12.0,789,13871.408768
7.0,568,13873.098768
11.0,786,13875.59477
7.0,516,13877.178771
6.0,514,13878.730768
5.0,439,13880.03677
7.0,546,13881.65677
9.0,614,13883.530771
13.0,749,14077.411562
12.0,671,14079.45356
9.0,630,14081.385561
15.0,822,14083.96356
8.0,591,14085.691562
11.0,718,14087.89756
5.0,406,14089.07356
8.0,633,14091.01356
7.0,555,14092.669559
8.0,587,14094.473562
7.0,486,14095.895562
6.0,495,14097.33756
9.0,646,14099.27156
6.0,507,14100.80956
14.0,741,14103.065562
8.0,650,14105.009561
3.0,354,14294.003341
10.0,745,14296.261342
9.0,700,14298.377344
9.0,698,14300.517341
8.0,595,14302.337342
11.0,791,14304.873343
11.0,774,14307.357343
12.0,828,14309.893341
6.0,513,14311.355343
6.0,504,14312.911343
11.0,789,14315.377344
7.0,512,14316.925341
6.0,462,14318.313344
13.0,823,14320.823341
8.0,578,14512.360946
2.0,312,14513.230944
8.0,546,14514.820945
10.0,661,14516.872944
3.0,360,14517.846946
6.0,513,14519.438946
4.0,387,14520.500945
4.0,390,14521.554945
8.0,573,14523.332944
7.0,565,14524.984943
8.0,622,14526.814946
10.0,745,14529.092944
5.0,429,14530.310944
4.0,372,14531.418947
7.0,497,14532.942944
7.0,592,14534.679107
8.0,630,14536.609758
8.0,548,14538.293755
11.0,752,14730.302577
2.0,307,14731.148577
9.0,625,14733.070022
13.0,730,14735.41002
10.0,680,14737.498019
9.0,597,14739.322022
7.0,598,14741.124023
7.0,560,14742.792025
7.0,600,14744.600019
8.0,614,14746.482021
6.0,542,14748.142021
