#{"t_start": 1670989386.9745214, "env_id": "Breakout-v0"}
r,l,t
9.0,681,1936.16616
6.0,466,1937.57016
8.0,623,1939.5462
8.0,603,1941.431727
5.0,440,1942.755728
6.0,455,1944.188919
7.0,569,1945.997275
7.0,560,1947.77133
6.0,456,1949.216368
11.0,586,2157.813945
8.0,596,2159.770944
7.0,513,2161.319946
6.0,500,2162.941946
2.0,275,2163.643943
9.0,594,2165.676945
2.0,292,2166.551943
7.0,555,2168.367945
9.0,671,2170.522973
8.0,605,2172.478973
9.0,670,2174.667508
14.0,768,2177.122098
9.0,695,2179.351613
2.0,295,2180.113615
5.0,415,2181.371613
4.0,419,2182.574631
3.0,309,2183.482633
19.0,896,2186.53718
7.0,511,2391.611055
8.0,662,2393.721104
11.0,640,2395.815147
7.0,614,2397.748223
4.0,397,2398.94076
5.0,433,2400.224564
8.0,565,2402.099073
5.0,450,2403.41412
6.0,489,2404.91612
4.0,396,2406.117672
9.0,702,2408.388203
6.0,513,2409.95827
8.0,550,2411.695319
5.0,404,2412.90883
3.0,363,2413.926829
8.0,600,2415.810829
6.0,494,2417.306828
6.0,498,2418.900361
8.0,632,2623.771662
6.0,480,2625.22566
2.0,290,2625.991661
9.0,644,2628.038212
2.0,269,2628.787749
11.0,728,2631.105272
4.0,404,2632.274272
6.0,523,2633.897272
10.0,687,2636.034271
3.0,310,2636.956273
12.0,800,2639.619272
7.0,561,2641.340781
7.0,509,2642.891419
7.0,518,2644.494962
9.0,660,2646.579988
7.0,500,2648.147989
6.0,483,2649.57999
8.0,440,2650.89401
3.0,384,2651.970011
6.0,472,2861.952955
10.0,663,2864.089954
8.0,578,2865.910467
7.0,581,2867.785519
11.0,658,2869.937034
6.0,501,2871.529034
6.0,485,2873.113035
7.0,535,2874.813649
8.0,633,2877.004649
6.0,481,2878.52165
5.0,485,2880.108194
5.0,432,2881.488195
11.0,775,2883.954706
6.0,496,2885.537222
14.0,794,2888.125222
3.0,402,2889.345221
9.0,682,3089.241821
8.0,541,3090.905823
9.0,663,3092.939819
7.0,523,3094.483823
2.0,323,3095.383819
4.0,377,3096.461818
10.0,711,3098.585819
8.0,619,3100.447817
4.0,418,3101.675821
9.0,672,3103.815818
7.0,538,3105.505819
3.0,341,3106.423817
5.0,411,3107.639818
9.0,662,3109.747818
2.0,303,3110.57982
12.0,817,3113.113819
3.0,347,3114.129822
7.0,625,3116.047818
12.0,803,3315.133551
7.0,511,3316.633554
6.0,459,3317.951553
14.0,792,3320.411554
4.0,359,3321.499555
7.0,538,3323.081553
10.0,678,3325.155557
12.0,680,3327.239553
8.0,589,3328.997552
8.0,617,3330.855551
6.0,572,3332.507554
10.0,716,3334.713552
6.0,490,3336.151553
6.0,520,3337.719553
5.0,451,3339.087551
8.0,592,3340.893552
9.0,629,3530.623651
4.0,376,3531.793344
4.0,385,3532.821004
7.0,534,3534.491004
3.0,352,3535.443003
4.0,400,3536.601004
6.0,483,3538.047009
6.0,557,3539.677005
5.0,478,3541.111003
6.0,532,3542.717005
7.0,505,3544.217005
6.0,549,3545.867003
8.0,540,3547.529006
7.0,576,3549.245004
12.0,719,3551.471003
7.0,567,3553.211005
4.0,347,3554.223005
6.0,479,3555.681004
5.0,444,3556.963003
9.0,673,3747.253876
7.0,573,3749.003874
10.0,761,3751.413876
12.0,814,3753.993874
6.0,496,3755.525877
9.0,641,3757.553874
4.0,402,3758.691876
16.0,731,3760.963876
10.0,712,3763.233875
10.0,547,3764.901875
7.0,542,3766.563877
4.0,356,3767.573874
12.0,624,3769.475874
6.0,493,3770.971874
5.0,498,3772.563877
6.0,502,3774.089873
6.0,486,3962.933622
5.0,466,3964.289623
8.0,590,3966.087622
7.0,609,3967.933622
8.0,592,3969.775621
3.0,356,3970.81162
8.0,590,3972.551623
6.0,507,3974.093621
5.0,457,3975.453623
10.0,709,3977.647621
3.0,352,3978.617621
9.0,638,3980.651027
5.0,432,3981.893023
7.0,551,3983.639026
19.0,874,3986.403025
11.0,726,3988.599026
2.0,297,3989.445026
8.0,548,4182.68742
6.0,521,4184.23742
4.0,407,4185.419422
7.0,583,4187.22942
10.0,684,4189.335418
7.0,489,4190.869421
9.0,692,4193.031422
5.0,432,4194.321419
7.0,531,4195.97342
6.0,504,4197.477421
8.0,646,4199.541419
10.0,716,4201.705421
11.0,795,4204.23342
7.0,535,4205.83742
6.0,520,4207.347422
5.0,497,4208.86542
10.0,556,4210.523421
4.0,391,4397.465837
10.0,664,4399.485838
12.0,770,4401.915842
4.0,388,4402.985839
6.0,529,4404.53584
7.0,551,4406.225841
6.0,499,4407.77984
10.0,567,4409.429839
8.0,575,4411.243836
11.0,615,4413.083846
3.0,366,4414.139838
13.0,714,4416.325839
3.0,331,4417.26384
15.0,818,4419.887838
6.0,509,4421.407838
14.0,764,4423.775838
8.0,621,4611.483934
2.0,273,4612.171931
8.0,553,4613.803932
14.0,773,4616.237633
7.0,528,4617.809632
12.0,660,4619.845633
8.0,636,4621.867634
8.0,591,4623.587634
10.0,774,4626.015635
6.0,491,4627.555634
6.0,471,4628.927635
6.0,498,4630.399635
8.0,638,4632.323632
10.0,735,4634.607821
12.0,705,4636.785824
6.0,497,4638.257819
3.0,331,4639.169818
9.0,680,4827.737894
7.0,581,4829.483894
10.0,667,4831.615894
12.0,650,4833.575896
7.0,568,4835.223892
8.0,577,4836.909892
7.0,648,4838.885894
9.0,709,4841.069892
7.0,533,4842.655895
12.0,726,4844.829894
10.0,703,4846.983895
4.0,409,4848.189893
10.0,730,4850.515894
5.0,504,4851.993892
10.0,498,4853.575894
8.0,632,5043.889224
9.0,661,5045.847226
9.0,636,5047.815224
5.0,467,5049.181723
5.0,476,5050.615484
9.0,682,5052.767485
13.0,714,5054.967484
12.0,809,5057.467486
8.0,608,5059.429486
7.0,519,5061.021487
1.0,227,5061.599485
11.0,862,5064.299485
10.0,672,5066.375486
9.0,667,5068.41619
13.0,662,5070.495926
8.0,641,5257.369456
6.0,465,5258.751458
6.0,470,5260.189456
8.0,628,5262.061456
5.0,414,5263.317455
20.0,867,5266.035455
12.0,652,5268.09546
8.0,591,5269.887456
10.0,734,5272.171456
10.0,687,5274.331455
9.0,647,5276.311455
8.0,598,5278.195456
6.0,499,5279.713455
4.0,420,5280.999454
9.0,658,5283.031455
8.0,569,5470.259767
3.0,374,5471.337769
6.0,472,5472.787768
7.0,538,5474.477769
4.0,438,5475.725767
13.0,855,5478.411767
7.0,559,5480.035767
7.0,609,5481.909767
9.0,633,5483.773767
13.0,714,5486.017768
6.0,501,5487.465768
8.0,609,5489.305766
8.0,571,5490.997772
9.0,589,5492.813767
7.0,491,5494.279768
13.0,893,5497.063766
7.0,578,5683.837444
3.0,315,5684.739445
8.0,543,5686.373444
5.0,471,5687.763442
4.0,447,5689.139446
8.0,553,5690.829443
6.0,480,5692.193445
12.0,827,5694.809443
8.0,584,5696.547445
12.0,780,5698.995444
10.0,729,5701.173445
7.0,548,5702.793444
13.0,689,5704.931447
9.0,648,5706.991444
11.0,724,5709.137446
9.0,706,5896.279821
12.0,688,5898.43582
8.0,607,5900.323821
3.0,389,5901.48182
8.0,646,5903.423826
15.0,787,5905.951821
13.0,727,5908.17982
9.0,610,5909.96982
7.0,546,5911.571822
3.0,350,5912.623819
12.0,844,5915.253821
4.0,402,5916.38582
9.0,627,5918.33582
7.0,584,5920.123822
8.0,677,5922.211822
15.0,931,6110.100349
6.0,611,6111.87635
8.0,601,6113.728347
6.0,537,6115.372348
7.0,548,6117.03835
9.0,628,6119.02035
10.0,693,6121.14835
9.0,620,6123.058348
9.0,606,6124.956351
8.0,607,6126.800348
8.0,561,6128.464351
10.0,707,6130.616348
21.0,759,6133.028347
12.0,823,6135.634347
5.0,471,6137.064348
4.0,339,6324.978098
14.0,787,6327.474097
4.0,358,6328.496099
11.0,700,6330.642097
10.0,678,6332.780098
12.0,647,6334.712098
5.0,446,6336.002098
4.0,383,6337.056097
6.0,504,6338.544097
8.0,632,6340.498098
8.0,600,6342.308097
9.0,699,6344.524097
6.0,515,6346.046097
12.0,656,6348.050099
12.0,861,6350.774099
6.0,502,6352.312096
6.0,484,6540.177464
11.0,634,6542.205462
12.0,809,6544.81546
15.0,879,6547.621464
8.0,623,6549.555463
15.0,834,6552.153464
7.0,528,6553.695461
8.0,616,6555.595465
8.0,605,6557.437461
9.0,597,6559.243461
5.0,428,6560.56946
5.0,468,6561.923461
7.0,493,6563.373464
4.0,340,6564.347463
20.0,915,6753.761396
8.0,581,6755.509394
6.0,476,6756.957395
6.0,516,6758.545395
9.0,651,6760.593394
5.0,424,6761.827394
10.0,556,6763.505393
11.0,742,6765.765394
8.0,589,6767.513393
8.0,609,6769.291393
14.0,881,6772.005394
6.0,536,6773.643394
6.0,571,6775.289394
4.0,422,6776.607394
8.0,633,6778.477394
10.0,658,6780.517395
5.0,428,6781.767396
10.0,705,6977.278118
3.0,336,6978.188118
11.0,717,6980.436117
9.0,696,6982.642119
11.0,739,6984.974117
16.0,551,6986.592118
2.0,267,6987.364117
9.0,614,6989.242118
10.0,729,6991.512119
5.0,440,6992.778118
13.0,713,6995.014118
3.0,379,6996.064122
20.0,1037,6999.374119
5.0,436,7000.602117
4.0,377,7001.714119
16.0,806,7188.259103
7.0,559,7189.987103
9.0,654,7191.973105
3.0,328,7192.929446
2.0,287,7193.71714
4.0,389,7194.847141
8.0,527,7196.42514
6.0,505,7197.963142
7.0,544,7199.657141
10.0,681,7201.723144
3.0,350,7202.71314
6.0,487,7204.199142
10.0,703,7206.363144
7.0,361,7207.393154
8.0,646,7209.389141
6.0,516,7210.929142
6.0,456,7212.291141
10.0,640,7214.205144
1.0,235,7214.777143
8.0,572,7400.817497
10.0,542,7402.455499
15.0,775,7404.9275
10.0,661,7406.989499
7.0,572,7408.7495
7.0,574,7410.431502
10.0,735,7412.663077
15.0,840,7415.335075
9.0,606,7417.185077
2.0,316,7418.029075
10.0,757,7420.331077
6.0,548,7421.949078
7.0,523,7423.555075
6.0,484,7424.991078
10.0,741,7427.309076
11.0,774,7613.852106
10.0,823,7616.434106
9.0,733,7618.694108
6.0,555,7620.358109
7.0,561,7622.012443
9.0,700,7624.220439
3.0,334,7625.164439
8.0,541,7626.782443
7.0,510,7628.29244
8.0,570,7630.042442
5.0,451,7631.32044
8.0,572,7633.006439
10.0,693,7635.14644
9.0,662,7637.15844
5.0,511,7638.62244
7.0,525,7640.22644
10.0,545,7832.152842
11.0,720,7834.404844
11.0,759,7836.770843
9.0,663,7838.776842
14.0,832,7841.366843
7.0,580,7843.118845
8.0,621,7845.034842
7.0,555,7846.672843
9.0,685,7848.684844
6.0,461,7850.070844
8.0,620,7851.894843
6.0,541,7853.512844
15.0,674,7855.618844
14.0,899,7858.460842
5.0,481,8043.627607
14.0,772,8046.079604
2.0,287,8046.829604
17.0,848,8049.437604
4.0,385,8050.483607
7.0,497,8051.971606
8.0,553,8053.641605
7.0,559,8055.327613
4.0,354,8056.355605
7.0,510,8057.869604
7.0,540,8059.445605
7.0,603,8061.249606
7.0,531,8062.833607
9.0,678,8064.891608
6.0,480,8066.321605
8.0,584,8068.097608
6.0,457,8069.439605
7.0,512,8254.721007
3.0,333,8255.685008
7.0,508,8257.21501
9.0,624,8259.137007
10.0,679,8261.129008
5.0,491,8262.545008
10.0,687,8264.63702
9.0,664,8266.613007
10.0,566,8268.291007
6.0,504,8269.759007
10.0,672,8271.831007
8.0,626,8273.679008
7.0,555,8275.37901
11.0,664,8277.329007
10.0,732,8279.611008
9.0,677,8281.697006
6.0,510,8467.440814
9.0,653,8469.39681
11.0,797,8471.922225
12.0,764,8474.236283
7.0,558,8475.900286
8.0,633,8477.830287
3.0,380,8478.898286
7.0,567,8480.582286
8.0,618,8482.468285
9.0,670,8484.512285
4.0,372,8485.622284
9.0,673,8487.674288
9.0,682,8489.734284
6.0,518,8491.318284
10.0,684,8493.396284
6.0,527,8683.378446
3.0,331,8684.344447
10.0,763,8686.660446
11.0,591,8688.492447
9.0,700,8690.610446
2.0,305,8691.500448
8.0,626,8693.362446
10.0,682,8695.482449
5.0,483,8696.852449
7.0,581,8698.616447
9.0,642,8700.632449
12.0,601,8702.470448
12.0,792,8704.908448
13.0,605,8706.812448
8.0,576,8708.564448
10.0,672,8710.694446
10.0,691,8897.281561
8.0,610,8899.175559
5.0,463,8900.599559
9.0,652,8902.535561
7.0,566,8904.23756
4.0,359,8905.26556
1.0,236,8905.841559
7.0,542,8907.423561
9.0,672,8909.431562
7.0,563,8911.145563
7.0,502,8912.57356
8.0,603,8914.417561
10.0,727,8916.633564
5.0,443,8918.00756
5.0,471,8919.423358
13.0,761,8921.719008
11.0,792,8924.151007
6.0,470,9110.459188
2.0,275,9111.135184
11.0,650,9113.103184
12.0,737,9115.351184
7.0,536,9116.965184
3.0,393,9118.023182
9.0,605,9119.857183
10.0,731,9122.133183
10.0,557,9123.761183
12.0,785,9126.225184
9.0,652,9128.187184
6.0,497,9129.691183
8.0,627,9131.547183
12.0,805,9133.979184
8.0,564,9135.665184
7.0,587,9324.019692
8.0,594,9325.791691
10.0,736,9328.023693
8.0,700,9330.167692
11.0,692,9332.275693
3.0,340,9333.243693
8.0,586,9334.983695
6.0,495,9336.501693
8.0,565,9338.203696
11.0,784,9340.577694
9.0,631,9342.545691
5.0,447,9343.829691
13.0,863,9346.507693
9.0,667,9348.567692
6.0,451,9349.923693
6.0,514,9351.439691
10.0,689,9541.256469
13.0,710,9543.452467
11.0,627,9545.374045
7.0,549,9547.042043
5.0,432,9548.288044
8.0,593,9550.104043
5.0,462,9551.444043
9.0,655,9553.432042
4.0,377,9554.526044
9.0,625,9556.432044
8.0,571,9558.166043
6.0,489,9559.618044
15.0,769,9561.962046
12.0,770,9564.336043
6.0,456,9565.680043
8.0,609,9567.506044
8.0,649,9755.444031
6.0,451,9756.76604
6.0,522,9758.370032
9.0,640,9760.330032
8.0,593,9762.126033
8.0,602,9763.956033
8.0,576,9765.736031
3.0,346,9766.750034
8.0,534,9768.36403
7.0,527,9769.998035
8.0,565,9771.684032
11.0,763,9774.106033
14.0,871,9776.854031
9.0,684,9778.940032
10.0,737,9781.194033
8.0,563,9969.077813
10.0,682,9971.241812
3.0,306,9972.071814
12.0,710,9974.251815
6.0,499,9975.741814
11.0,670,9977.795813
9.0,633,9979.709815
3.0,337,9980.675813
3.0,360,9981.631813
8.0,616,9983.517813
3.0,363,9984.537812
7.0,606,9986.353815
16.0,831,9988.841813
4.0,422,9990.117813
3.0,371,9991.163814
6.0,482,9992.655812
6.0,542,9994.303815
5.0,488,9995.841813
2.0,321,10182.823623
6.0,478,10184.245619
6.0,566,10185.943623
7.0,526,10187.551623
7.0,518,10189.067622
7.0,554,10190.72762
10.0,724,10193.027621
8.0,592,10194.739621
8.0,638,10196.72362
9.0,676,10198.781621
4.0,374,10199.853621
11.0,717,10202.133619
10.0,690,10204.301624
5.0,449,10205.63962
5.0,493,10207.123621
6.0,548,10208.795621
13.0,686,10397.426801
5.0,445,10398.726804
13.0,742,10400.9628
3.0,343,10401.938803
13.0,667,10404.012803
7.0,553,10405.722802
6.0,539,10407.268804
6.0,510,10408.768803
4.0,418,10409.980801
9.0,670,10412.040807
12.0,672,10414.106803
10.0,691,10416.162802
3.0,342,10417.142803
9.0,611,10419.034802
6.0,546,10420.656813
10.0,677,10422.7428
11.0,749,10425.114809
14.0,880,10613.781214
8.0,596,10615.595214
3.0,346,10616.575216
7.0,589,10618.433217
5.0,456,10619.811213
9.0,653,10621.827214
10.0,714,10624.063218
8.0,606,10625.937585
7.0,528,10627.461584
4.0,404,10628.573585
7.0,553,10630.255585
7.0,538,10631.905585
18.0,947,10634.839585
1.0,215,10635.375586
3.0,339,10636.351586
2.0,281,10637.073584
11.0,722,10639.329585
9.0,697,10828.447316
4.0,434,10829.671313
10.0,674,10831.745314
8.0,591,10833.619318
7.0,556,10835.265315
9.0,677,10837.383314
11.0,753,10839.769315
16.0,1041,10843.027316
5.0,483,10844.475314
7.0,577,10846.225316
9.0,554,10847.871315
11.0,765,10850.305315
10.0,579,10852.037313
9.0,744,10854.301316
7.0,513,11043.324328
8.0,618,11045.206329
7.0,571,11046.966329
7.0,536,11048.55833
5.0,487,11049.992329
11.0,535,11051.562327
18.0,953,11054.582328
9.0,707,11056.752329
14.0,789,11059.204328
7.0,545,11060.77833
7.0,500,11062.272329
9.0,661,11064.236328
10.0,663,11066.272327
8.0,575,11067.99233
11.0,747,11257.836888
8.0,580,11259.608887
2.0,258,11260.294888
15.0,757,11262.628886
9.0,609,11264.54689
7.0,564,11266.260888
14.0,741,11268.642886
10.0,676,11270.766888
9.0,691,11272.884887
10.0,782,11275.262887
10.0,767,11277.640888
11.0,763,11279.990889
6.0,500,11281.460889
10.0,659,11283.540888
10.0,710,11478.900583
5.0,430,11480.22658
5.0,442,11481.54858
5.0,471,11482.900581
7.0,553,11484.52058
8.0,648,11486.488582
9.0,706,11488.614581
6.0,499,11490.046581
4.0,376,11491.166581
6.0,446,11492.496581
1.0,222,11493.082582
4.0,421,11494.340584
11.0,774,11496.786582
13.0,771,11499.296581
11.0,718,11501.544583
13.0,897,11504.35858
6.0,521,11505.960584
6.0,461,11694.582465
10.0,704,11696.758466
7.0,535,11698.402467
14.0,964,11701.458467
6.0,538,11703.044467
8.0,576,11704.786467
10.0,714,11706.970465
4.0,446,11708.284467
5.0,487,11709.764468
7.0,525,11711.278467
14.0,751,11713.644473
8.0,607,11715.464466
10.0,733,11717.72647
10.0,714,11719.962467
6.0,504,11721.418468
13.0,712,11909.895923
14.0,802,11912.363923
4.0,386,11913.477926
6.0,489,11914.901924
14.0,719,11917.107923
5.0,469,11918.415925
5.0,466,11919.819924
10.0,783,11922.229926
4.0,363,11923.203923
9.0,636,11925.171922
11.0,813,11927.725923
6.0,474,11929.133924
8.0,587,11930.909923
5.0,467,11932.251925
8.0,580,11933.975925
9.0,685,11936.109925
5.0,485,12124.721959
8.0,596,12126.569957
10.0,630,12128.51996
5.0,424,12129.777959
14.0,947,12132.76196
8.0,678,12134.77596
17.0,881,12137.507957
7.0,508,12139.031076
8.0,594,12140.773699
8.0,604,12142.645699
7.0,513,12144.221698
3.0,346,12145.219701
9.0,623,12147.113699
12.0,776,12149.543699
8.0,645,12151.551696
6.0,481,12346.110529
12.0,840,12348.736527
9.0,666,12350.790526
3.0,319,12351.688527
9.0,642,12353.590527
11.0,748,12355.930526
11.0,595,12357.776527
9.0,674,12359.856531
11.0,790,12362.306526
4.0,431,12363.568526
4.0,441,12364.780529
6.0,490,12366.25853
7.0,533,12367.836527
9.0,601,12369.68653
1.0,242,12370.324526
10.0,737,12372.576526
4.0,401,12560.271883
9.0,648,12562.237883
9.0,672,12564.249881
3.0,370,12565.26388
5.0,453,12566.567883
11.0,793,12569.035883
4.0,347,12570.02788
10.0,686,12572.057883
8.0,589,12573.88588
15.0,680,12575.95788
6.0,478,12577.32788
11.0,745,12579.61188
4.0,377,12580.691882
6.0,435,12581.951881
9.0,621,12583.887884
6.0,461,12585.215884
11.0,833,12587.803883
7.0,608,12776.687487
8.0,622,12778.559489
5.0,510,12780.091487
8.0,614,12781.92149
7.0,585,12783.609489
3.0,347,12784.547487
12.0,863,12787.287488
10.0,663,12789.355491
21.0,991,12792.465492
13.0,669,12794.491487
8.0,611,12796.365488
8.0,582,12798.08149
9.0,647,12800.105487
6.0,502,12801.593487
6.0,441,12802.909487
6.0,466,12991.487853
9.0,637,12993.455852
8.0,666,12995.433851
8.0,590,12997.207857
9.0,641,12999.183857
10.0,714,13001.389853
11.0,793,13003.883853
10.0,781,13006.305852
3.0,341,13007.267851
15.0,834,13009.861855
6.0,522,13011.357851
10.0,726,13013.609855
3.0,377,13014.74585
7.0,563,13016.397851
12.0,824,13210.297419
8.0,594,13212.14542
12.0,789,13214.66942
13.0,685,13216.663417
7.0,510,13218.169419
13.0,860,13220.873417
3.0,296,13221.685417
8.0,623,13223.585421
4.0,388,13224.651417
7.0,536,13226.253418
14.0,767,13228.581417
9.0,590,13230.339417
6.0,543,13231.957419
5.0,429,13233.19342
10.0,724,13235.435419
6.0,472,13236.821417
6.0,527,13426.235441
10.0,696,13428.381443
5.0,465,13429.739443
10.0,664,13431.783444
7.0,605,13433.613442
4.0,393,13434.761441
3.0,355,13435.757447
2.0,304,13436.581441
8.0,668,13438.69744
9.0,659,13440.735442
7.0,503,13442.305442
6.0,498,13443.741442
5.0,440,13444.993442
3.0,336,13445.95144
10.0,667,13448.015442
10.0,705,13450.20544
9.0,647,13452.203442
5.0,440,13453.555442
7.0,540,13643.130507
8.0,562,13644.844509
11.0,607,13646.738505
8.0,465,13648.112509
19.0,876,13650.84355
8.0,623,13652.847548
5.0,416,13654.005548
5.0,475,13655.365551
13.0,740,13657.689549
9.0,657,13659.68355
13.0,711,13661.90155
9.0,708,13664.077549
8.0,617,13665.96955
9.0,659,13668.019551
8.0,586,13669.765263
16.0,932,13860.520768
7.0,554,13862.218767
17.0,765,13864.618767
8.0,617,13866.522768
16.0,787,13868.972769
8.0,625,13870.870769
7.0,627,13872.776768
9.0,653,13874.76677
5.0,498,13876.202769
13.0,782,13878.65277
7.0,576,13880.36477
9.0,526,13881.988767
7.0,556,13883.652772
5.0,448,13884.906768
14.0,872,14079.165561
17.0,985,14082.21956
6.0,533,14083.737562
4.0,384,14084.841559
12.0,838,14087.46756
14.0,786,14089.909561
11.0,580,14091.705559
5.0,479,14093.139559
16.0,867,14095.881559
9.0,634,14097.835559
11.0,799,14100.271558
10.0,721,14102.415558
8.0,632,14104.307562
8.0,636,14294.233345
7.0,529,14295.829341
4.0,382,14296.919344
6.0,472,14298.32934
6.0,456,14299.673342
11.0,736,14301.93734
9.0,699,14304.077343
8.0,621,14305.953343
4.0,368,14307.02734
10.0,678,14309.121342
8.0,608,14310.955341
13.0,715,14313.139344
5.0,449,14314.44734
9.0,704,14316.609343
12.0,694,14318.803342
16.0,1051,14511.872945
7.0,573,14513.622945
9.0,682,14515.720947
10.0,694,14517.878943
6.0,501,14519.378946
13.0,794,14521.900945
11.0,792,14524.370945
7.0,536,14526.010943
10.0,663,14528.036946
8.0,612,14529.944946
3.0,363,14530.914948
6.0,485,14532.394947
9.0,567,14534.132944
17.0,676,14536.227755
4.0,392,14537.327754
10.0,665,14539.359756
6.0,507,14730.460577
10.0,672,14732.602941
15.0,802,14735.048019
13.0,855,14737.728021
10.0,701,14739.880021
14.0,778,14742.310019
8.0,585,14744.078019
8.0,609,14745.900022
9.0,694,14748.048019
10.0,672,14750.03402
11.0,683,14752.136086
6.0,487,14753.572086
8.0,614,14755.492086
7.0,550,14757.066088
12.0,851,14949.459895
