#{"t_start": 1670900814.494702, "env_id": "Breakout-v0"}
r,l,t
3.0,392,204.142146
2.0,306,204.976146
3.0,354,205.928148
5.0,496,207.298145
0.0,209,207.784148
3.0,360,208.780149
0.0,202,209.242147
6.0,510,210.766146
0.0,205,211.266145
1.0,262,211.890147
2.0,294,212.688145
3.0,348,213.750145
3.0,364,214.754147
1.0,260,215.400146
2.0,326,216.280153
3.0,354,217.31615
3.0,368,218.318146
0.0,214,218.850147
4.0,395,219.970145
2.0,292,220.772147
2.0,330,221.690146
0.0,188,222.062147
2.0,300,222.852148
3.0,341,223.804147
0.0,204,224.294147
3.0,366,225.286147
1.0,236,225.956146
4.0,461,227.390147
1.0,263,228.072146
3.0,379,229.118145
2.0,301,229.840146
0.0,179,230.350147
0.0,189,230.790151
3.0,366,231.866148
4.0,406,233.084147
2.0,317,233.926149
2.0,331,234.860146
1.0,250,235.482146
1.0,238,236.056147
4.0,446,237.332147
2.0,321,238.204149
2.0,326,239.094149
0.0,187,239.536145
3.0,340,240.536149
5.0,492,242.014145
0.0,191,242.532148
4.0,411,243.830145
1.0,240,244.444146
3.0,329,245.332147
3.0,378,246.434145
0.0,213,246.944146
0.0,206,247.454148
2.0,310,248.230148
1.0,273,248.942147
1.0,232,249.492147
3.0,376,250.566147
5.0,530,252.146148
1.0,238,252.760147
4.0,418,254.012149
3.0,359,255.010147
2.0,275,255.668146
2.0,285,256.474147
1.0,260,257.120148
2.0,293,257.970146
5.0,523,259.610145
0.0,188,260.058147
0.0,177,260.522147
0.0,183,260.968146
2.0,281,261.698148
0.0,184,262.142148
1.0,247,262.808146
1.0,252,263.502148
0.0,183,263.954151
2.0,310,264.804146
8.0,653,266.864146
1.0,249,267.512147
0.0,176,267.922148
1.0,223,268.464147
4.0,438,269.740147
0.0,202,270.204147
2.0,272,270.980145
1.0,252,271.674148
3.0,320,272.590147
0.0,186,273.006148
0.0,183,273.540145
4.0,362,274.61215
4.0,420,275.880149
1.0,272,276.682147
4.0,424,277.888148
1.0,234,278.550146
4.0,408,279.790147
0.0,207,280.278147
1.0,244,280.942147
2.0,294,281.676145
0.0,171,282.102145
2.0,277,282.806147
1.0,222,283.420145
4.0,395,284.650147
1.0,249,285.290146
3.0,313,286.142147
2.0,290,286.938147
1.0,267,287.674147
2.0,287,288.464146
1.0,251,289.074147
3.0,397,290.292147
0.0,203,290.746149
3.0,376,291.808147
1.0,253,292.512148
3.0,376,293.620146
2.0,310,294.508147
0.0,206,295.008147
2.0,308,295.874148
1.0,280,296.574147
5.0,484,298.066148
0.0,207,298.554148
4.0,479,299.962146
2.0,282,300.708145
2.0,290,301.462147
4.0,423,302.722146
0.0,182,303.140148
0.0,213,303.606146
5.0,471,305.122146
3.0,332,306.068146
0.0,194,306.552146
1.0,263,307.258147
2.0,302,308.076148
0.0,209,308.572147
3.0,335,309.588146
0.0,196,310.106146
0.0,189,310.562146
1.0,265,311.320145
2.0,263,312.048147
1.0,259,312.69215
0.0,204,313.166145
0.0,206,313.652148
1.0,265,314.34615
