#{"t_start": 1671033145.797176, "env_id": "Breakout-v0"}
r,l,t
14.0,602,5282.997715
12.0,631,5284.923716
13.0,696,5287.125715
9.0,657,5289.127714
5.0,458,5290.490557
7.0,532,5292.148556
5.0,426,5293.346559
8.0,672,5295.448557
8.0,565,5297.222557
11.0,772,5299.638556
2.0,264,5500.719552
8.0,422,5501.99555
6.0,511,5503.533551
6.0,495,5505.063551
6.0,485,5506.50755
10.0,555,5508.185553
8.0,580,5509.953551
12.0,780,5512.34155
6.0,575,5514.081548
8.0,597,5515.883551
7.0,574,5517.61955
5.0,441,5518.947549
8.0,622,5520.855548
8.0,592,5522.599548
8.0,628,5524.52555
8.0,643,5526.45955
14.0,808,5730.131241
5.0,467,5731.535243
12.0,757,5733.961241
3.0,325,5734.901242
5.0,464,5736.277245
9.0,601,5738.125245
8.0,628,5740.067246
6.0,490,5741.529243
8.0,552,5743.243242
10.0,724,5745.463243
6.0,491,5746.955242
15.0,839,5749.583242
8.0,551,5751.273243
8.0,550,5752.943247
7.0,563,5754.673244
13.0,747,5756.981242
13.0,746,5961.561573
13.0,832,5964.179573
8.0,585,5966.019572
7.0,521,5967.587571
8.0,642,5969.521575
7.0,489,5970.967572
6.0,522,5972.633575
9.0,591,5974.429573
4.0,380,5975.565575
8.0,552,5977.189571
6.0,468,5978.619573
5.0,431,5979.835572
7.0,556,5981.53757
7.0,568,5983.253572
9.0,595,5985.093573
12.0,665,5987.049571
6.0,452,5988.467207
8.0,558,6197.862727
6.0,511,6199.408729
14.0,728,6201.660731
7.0,555,6203.284731
10.0,698,6205.39873
6.0,469,6206.822727
9.0,578,6208.536728
7.0,604,6210.394727
12.0,745,6212.650727
9.0,661,6214.642735
9.0,683,6216.796729
7.0,520,6218.380727
4.0,381,6219.490729
11.0,570,6221.22073
15.0,855,6223.920729
12.0,768,6428.026323
9.0,619,6429.894327
9.0,645,6431.906325
6.0,486,6433.356327
8.0,601,6435.206326
6.0,491,6436.716099
7.0,542,6438.3481
6.0,555,6440.040101
12.0,783,6442.512101
16.0,823,6445.126097
11.0,723,6447.334101
16.0,881,6450.056099
15.0,873,6452.836098
10.0,724,6657.059699
9.0,649,6659.043699
8.0,581,6660.869697
7.0,372,6661.869698
6.0,498,6663.341699
9.0,677,6665.375701
8.0,578,6667.145699
7.0,571,6668.8957
8.0,633,6670.883698
5.0,462,6672.267697
7.0,548,6673.877698
10.0,519,6675.4457
6.0,513,6676.933697
10.0,681,6679.009701
9.0,621,6680.939696
11.0,741,6683.315696
9.0,753,6887.828153
14.0,954,6890.848161
6.0,515,6892.344154
7.0,586,6894.092153
6.0,493,6895.486153
8.0,558,6897.186159
17.0,776,6899.57015
16.0,700,6901.752151
5.0,501,6903.260153
7.0,549,6904.868154
6.0,505,6906.422159
11.0,735,6908.682151
7.0,528,6910.254153
4.0,385,6911.404152
11.0,757,6913.76415
9.0,627,7124.876361
14.0,891,7127.750362
8.0,613,7129.604364
9.0,606,7131.500361
10.0,759,7133.790361
6.0,540,7135.440361
15.0,978,7138.542363
8.0,582,7140.288363
7.0,569,7141.964363
7.0,524,7143.486362
8.0,590,7145.230362
16.0,876,7148.022362
13.0,846,7150.670367
