#{"t_start": 1670871020.6836228, "env_id": "Breakout-v0"}
r,l,t
2.0,332,319.769426
2.0,347,322.741429
0.0,195,324.155425
0.0,190,325.537425
4.0,398,329.011424
2.0,281,331.445426
2.0,302,334.013427
0.0,184,335.447426
5.0,428,339.413425
0.0,182,340.665426
1.0,250,342.779424
2.0,288,345.189426
4.0,448,349.415424
3.0,334,352.397424
2.0,277,354.748912
2.0,256,356.877639
0.0,205,358.271636
1.0,281,360.399639
0.0,189,361.935637
0.0,208,363.333635
2.0,310,366.047637
2.0,306,368.609638
3.0,367,371.877634
0.0,209,373.255636
1.0,238,375.179636
2.0,288,377.605639
1.0,244,379.569634
3.0,323,382.473635
2.0,283,384.871638
2.0,336,387.619634
3.0,352,390.577635
0.0,217,391.979637
3.0,365,395.227634
3.0,359,398.371637
3.0,357,401.321641
3.0,363,404.353636
5.0,451,408.615634
0.0,208,409.995634
1.0,227,411.695635
4.0,408,415.317637
1.0,270,417.499637
3.0,372,420.717638
1.0,257,422.667637
1.0,269,424.672253
2.0,324,427.396256
3.0,401,430.762251
2.0,297,433.18025
3.0,321,435.894253
1.0,263,437.790253
5.0,465,441.890251
4.0,403,445.474251
1.0,253,447.382254
2.0,304,449.878253
0.0,208,451.406256
1.0,240,453.120253
0.0,193,454.404254
2.0,318,456.982252
3.0,338,459.924254
1.0,262,462.002254
2.0,287,464.396259
1.0,260,466.368253
1.0,249,468.416253
5.0,492,472.735656
0.0,211,474.167652
0.0,208,475.579651
0.0,180,476.945654
2.0,303,479.157989
0.0,190,480.549989
1.0,225,482.14999
0.0,180,483.557989
1.0,249,485.441987
1.0,231,487.205735
2.0,270,489.345737
3.0,379,492.785739
2.0,304,495.373739
3.0,390,498.749622
1.0,247,500.869621
4.0,412,504.65562
0.0,187,506.109623
5.0,492,510.52762
3.0,369,513.83162
1.0,264,515.947622
0.0,193,517.199622
0.0,203,518.767622
2.0,310,521.409621
0.0,192,522.847622
0.0,194,524.121622
1.0,275,526.385622
0.0,203,527.655623
1.0,233,529.447622
0.0,198,530.891622
3.0,329,533.685622
1.0,250,535.761621
1.0,255,537.869622
2.0,346,540.545622
3.0,366,543.685624
1.0,276,545.843619
4.0,444,549.84362
0.0,197,551.441623
2.0,309,554.10162
0.0,192,555.685621
0.0,219,557.131621
2.0,301,559.512284
0.0,203,560.920283
1.0,263,563.04228
0.0,196,564.448281
3.0,404,568.094282
1.0,262,570.380283
1.0,252,572.342283
1.0,225,574.134282
2.0,315,576.772283
2.0,271,579.084284
4.0,430,583.056284
2.0,294,585.384281
4.0,400,589.062282
0.0,212,590.470283
3.0,360,593.684708
0.0,208,595.256711
0.0,199,596.536707
3.0,376,599.853982
0.0,200,601.25198
2.0,347,604.225982
2.0,315,607.053979
3.0,334,609.907979
1.0,229,611.863982
5.0,494,616.41398
1.0,244,618.49998
0.0,204,620.06398
4.0,383,623.52598
2.0,318,626.06198
1.0,259,628.18998
0.0,197,629.72598
4.0,433,633.637984
4.0,428,637.403981
3.0,358,640.441981
4.0,411,644.335984
2.0,313,646.95998
2.0,272,649.287979
4.0,396,653.156288
2.0,288,655.604281
0.0,183,656.930279
4.0,405,660.590278
2.0,321,663.298277
5.0,494,668.160278
2.0,288,670.472279
5.0,402,674.526276
0.0,183,676.036278
3.0,356,679.422278
2.0,312,682.113414
5.0,489,686.871416
1.0,259,689.111412
2.0,325,691.855414
2.0,306,694.601414
2.0,298,697.077414
3.0,348,700.265412
5.0,471,704.577414
1.0,262,706.725412
0.0,185,708.179413
2.0,329,711.121415
3.0,350,714.369412
4.0,403,718.285415
4.0,445,722.392585
3.0,333,725.478585
1.0,254,727.680585
3.0,367,731.078585
1.0,265,733.092585
2.0,308,735.742586
0.0,196,737.236584
3.0,366,740.534586
0.0,199,741.932583
0.0,186,743.266585
5.0,444,747.674587
0.0,187,749.038584
7.0,521,753.982583
4.0,389,757.536587
0.0,206,759.076586
6.0,522,763.992584
3.0,389,767.800585
5.0,507,772.846817
3.0,379,776.124814
1.0,277,778.290815
3.0,382,781.708815
1.0,273,783.826813
0.0,194,785.488816
1.0,263,787.522815
2.0,307,790.176817
2.0,285,792.752816
6.0,515,797.776816
4.0,437,801.871391
1.0,246,803.909391
1.0,265,806.003388
2.0,335,808.931389
0.0,191,810.433391
4.0,407,814.121388
2.0,317,816.851388
1.0,259,818.99339
3.0,384,822.431389
1.0,230,824.41539
1.0,267,826.637391
2.0,266,828.941392
0.0,187,830.357395
4.0,424,834.457716
10.0,581,840.229714
0.0,210,841.647578
1.0,235,843.67158
1.0,244,845.82758
1.0,255,848.005579
6.0,510,852.823579
2.0,299,855.383579
2.0,323,858.136706
3.0,373,861.578704
2.0,291,864.032112
2.0,283,866.578113
2.0,332,869.592117
1.0,257,871.818115
1.0,274,874.014115
0.0,199,875.414116
3.0,376,878.730113
0.0,204,880.182116
1.0,209,881.830113
1.0,241,883.966112
3.0,414,887.620113
2.0,289,890.340114
4.0,409,894.114041
2.0,320,897.098041
0.0,191,898.508039
4.0,442,902.534045
3.0,377,905.822046
0.0,196,907.242041
0.0,217,908.82204
3.0,350,912.032043
1.0,267,914.17804
3.0,329,917.306038
1.0,252,919.458039
0.0,192,920.936041
3.0,364,924.272041
3.0,380,927.740041
0.0,210,929.202041
2.0,309,931.874041
2.0,293,934.252038
2.0,310,936.824043
0.0,207,938.346042
2.0,317,941.120041
0.0,204,942.70204
3.0,351,945.622039
2.0,346,948.680041
0.0,190,950.112045
1.0,263,952.282039
4.0,407,955.978041
0.0,179,957.342041
4.0,446,961.434041
1.0,277,963.634425
2.0,322,966.688431
1.0,244,968.518425
0.0,190,970.080428
2.0,289,974.183723
0.0,216,976.111099
1.0,277,978.62979
2.0,323,981.597446
4.0,458,986.703159
3.0,354,990.240315
1.0,265,992.55431
1.0,238,994.558312
3.0,396,998.316541
2.0,306,1001.34854
1.0,257,1003.484541
0.0,200,1004.99454
0.0,202,1006.568542
0.0,202,1008.03254
10.0,657,1014.594539
0.0,214,1016.248542
0.0,208,1017.67054
1.0,247,1019.732542
3.0,311,1022.54454
4.0,418,1026.41254
3.0,359,1029.774541
2.0,346,1032.726538
1.0,246,1034.86854
3.0,370,1038.30454
2.0,316,1041.40454
2.0,309,1044.528109
1.0,260,1046.68211
1.0,256,1048.686105
0.0,198,1050.180108
2.0,306,1052.802105
2.0,324,1056.044105
3.0,335,1059.54811
0.0,199,1060.994109
2.0,308,1063.516107
4.0,434,1067.866108
2.0,302,1073.438616
3.0,336,1076.953455
3.0,375,1081.359468
1.0,258,1084.016408
2.0,307,1087.072512
5.0,469,1091.598486
1.0,234,1093.628256
1.0,258,1095.678255
4.0,417,1099.509691
0.0,200,1101.305191
2.0,285,1104.09228
5.0,440,1108.678341
4.0,419,1112.480435
3.0,336,1115.584723
4.0,392,1119.368682
0.0,190,1120.848061
4.0,473,1125.330023
3.0,411,1129.257645
4.0,434,1133.487952
2.0,268,1136.220675
0.0,187,1137.560306
3.0,370,1141.095866
0.0,202,1142.563061
4.0,416,1146.430655
2.0,289,1149.233248
2.0,280,1151.843614
0.0,185,1153.28781
3.0,343,1156.533811
3.0,346,1159.711814
4.0,434,1163.68381
0.0,203,1165.117814
0.0,189,1166.44981
1.0,208,1168.109811
2.0,306,1170.683811
1.0,245,1172.55381
5.0,473,1177.205812
4.0,391,1181.085587
4.0,368,1184.923285
3.0,347,1188.020744
2.0,294,1190.528744
3.0,326,1193.530745
3.0,379,1196.830748
1.0,231,1198.826746
4.0,438,1202.804745
4.0,411,1206.580746
2.0,277,1208.950747
2.0,295,1211.394747
2.0,300,1214.078746
0.0,211,1215.500746
0.0,205,1217.008744
3.0,339,1220.080748
2.0,285,1222.488748
1.0,270,1224.834745
2.0,293,1227.262746
0.0,213,1228.722747
4.0,409,1232.502744
2.0,283,1235.092745
0.0,213,1236.738744
5.0,420,1240.768745
1.0,236,1242.722751
0.0,208,1244.182747
2.0,301,1246.780748
1.0,252,1248.762745
2.0,311,1251.348745
2.0,334,1254.326746
0.0,208,1255.876745
3.0,358,1259.206744
2.0,261,1261.468747
6.0,477,1266.150746
2.0,291,1268.488749
0.0,212,1269.966745
3.0,366,1273.402747
3.0,361,1276.606746
2.0,296,1279.224746
4.0,422,1283.182746
3.0,370,1286.550746
5.0,414,1290.444745
3.0,364,1293.528748
0.0,209,1295.054746
6.0,488,1299.636744
2.0,291,1302.056746
3.0,340,1304.950744
5.0,464,1309.250746
3.0,366,1312.458744
2.0,305,1315.022744
3.0,362,1318.240746
4.0,376,1321.612748
1.0,248,1323.574748
0.0,188,1324.850745
3.0,382,1328.494746
2.0,318,1331.550747
2.0,286,1334.014746
4.0,392,1337.740748
4.0,397,1341.402749
1.0,237,1343.258745
6.0,506,1347.902747
2.0,290,1350.272745
2.0,302,1352.962747
1.0,254,1355.140746
2.0,302,1357.732749
1.0,239,1359.732748
5.0,454,1363.852748
4.0,407,1367.676745
5.0,452,1372.030746
2.0,311,1374.562746
2.0,273,1376.886749
2.0,300,1379.434747
0.0,197,1380.882749
2.0,334,1383.658748
2.0,311,1386.318748
3.0,336,1389.402746
4.0,412,1393.170744
4.0,432,1397.128747
5.0,472,1401.780744
1.0,219,1403.508746
2.0,311,1406.168747
3.0,354,1409.264748
6.0,527,1414.252746
0.0,209,1415.778748
4.0,436,1419.902747
4.0,419,1423.860746
1.0,238,1425.720746
0.0,183,1426.998746
2.0,269,1429.348746
0.0,202,1430.846746
1.0,252,1432.754746
1.0,237,1434.558749
2.0,300,1437.290747
1.0,238,1439.336746
3.0,365,1442.756748
2.0,317,1445.524748
2.0,300,1448.040744
4.0,368,1451.474746
0.0,185,1452.884746
1.0,205,1454.550744
2.0,331,1457.340748
1.0,232,1459.270747
1.0,243,1461.260747
0.0,190,1462.73075
2.0,296,1465.492744
6.0,478,1470.276747
1.0,272,1472.438745
4.0,379,1475.886746
3.0,360,1479.320751
3.0,348,1482.406749
3.0,329,1485.474745
0.0,179,1486.820745
3.0,320,1489.520746
3.0,343,1492.764745
3.0,353,1496.038747
1.0,245,1497.912746
2.0,297,1500.472746
6.0,496,1505.178744
1.0,258,1507.410751
2.0,271,1509.792745
3.0,348,1512.872744
2.0,296,1515.252746
1.0,240,1517.172744
3.0,349,1520.440744
2.0,285,1522.986744
4.0,455,1527.256745
5.0,442,1531.396744
4.0,390,1534.934748
6.0,450,1539.210747
1.0,251,1541.262747
3.0,335,1544.348747
0.0,188,1545.644746
3.0,310,1548.490746
0.0,203,1550.046748
1.0,208,1551.680746
2.0,255,1553.894746
0.0,176,1555.290747
1.0,217,1557.104746
5.0,434,1561.126745
1.0,226,1562.936748
5.0,423,1566.790744
1.0,236,1568.582746
5.0,424,1572.550751
2.0,273,1574.702748
1.0,227,1576.546746
3.0,316,1579.378747
2.0,279,1581.854748
6.0,514,1586.734744
0.0,184,1588.208749
4.0,404,1591.988748
1.0,232,1593.760748
3.0,324,1596.540746
4.0,372,1600.126748
4.0,378,1603.556746
6.0,521,1608.436747
1.0,238,1610.406745
6.0,464,1614.932749
0.0,198,1616.234745
0.0,207,1617.894747
6.0,492,1622.510747
4.0,375,1626.076745
4.0,415,1630.006746
0.0,205,1631.316746
4.0,386,1634.940745
0.0,201,1636.382753
2.0,296,1639.046749
1.0,272,1641.284745
3.0,312,1644.170746
2.0,304,1646.636748
3.0,370,1650.106745
1.0,277,1652.426747
6.0,442,1656.700745
5.0,469,1661.088747
5.0,436,1665.422746
5.0,431,1669.284747
2.0,292,1671.836744
0.0,207,1673.478747
6.0,535,1678.504746
3.0,298,1681.198751
2.0,302,1683.828744
2.0,295,1686.354748
2.0,285,1688.854748
1.0,213,1691.056745
0.0,197,1692.538748
2.0,334,1695.324746
4.0,391,1698.870746
2.0,299,1701.448745
2.0,304,1704.116745
2.0,292,1706.692748
3.0,382,1710.042746
3.0,360,1713.148746
2.0,281,1715.578744
1.0,214,1717.232744
2.0,303,1719.796746
2.0,320,1722.472745
4.0,374,1726.062746
2.0,296,1728.710749
2.0,289,1731.266745
4.0,432,1735.210748
2.0,303,1737.776747
2.0,312,1740.336747
2.0,292,1742.954746
3.0,350,1745.992749
2.0,299,1748.534746
3.0,408,1752.23675
4.0,442,1756.176746
3.0,354,1759.398754
4.0,434,1763.358753
0.0,199,1764.842746
4.0,413,1768.718748
0.0,196,1770.116748
3.0,347,1773.334752
0.0,197,1774.902746
3.0,335,1777.940752
2.0,300,1780.450744
2.0,297,1782.950747
4.0,420,1786.91275
6.0,511,1791.72875
2.0,302,1794.39075
3.0,342,1797.474745
1.0,231,1799.288746
2.0,297,1801.846744
2.0,287,1804.390748
3.0,341,1807.494747
3.0,373,1810.742745
2.0,295,1813.426747
2.0,300,1815.828748
2.0,288,1818.262747
2.0,277,1820.776747
2.0,286,1823.338746
2.0,291,1825.880748
1.0,235,1827.738754
2.0,310,1830.240753
2.0,279,1832.730745
2.0,288,1835.358747
3.0,356,1838.576746
2.0,301,1841.18275
3.0,340,1844.36475
2.0,285,1846.728746
2.0,343,1849.796755
3.0,332,1852.834744
6.0,522,1858.062745
1.0,239,1859.848748
2.0,301,1862.276746
3.0,358,1865.498745
3.0,347,1868.608743
1.0,229,1870.460749
3.0,320,1873.230747
2.0,291,1875.71075
2.0,313,1878.292749
1.0,231,1880.174745
3.0,348,1883.250744
2.0,288,1885.660745
0.0,206,1887.170746
4.0,402,1890.766746
2.0,303,1893.350748
3.0,335,1896.414746
1.0,263,1898.477893
5.0,494,1903.453927
2.0,273,1905.933927
3.0,335,1908.871927
2.0,304,1911.327928
3.0,351,1914.541931
2.0,294,1916.897927
2.0,288,1919.379927
2.0,286,1921.903934
1.0,240,1923.533927
2.0,290,1925.935925
3.0,322,1928.799925
1.0,214,1930.535929
1.0,219,1932.319926
2.0,287,1934.821928
2.0,302,1937.199925
2.0,276,1939.639925
2.0,280,1942.105927
5.0,422,1945.991926
3.0,370,1949.173927
3.0,363,1952.343927
3.0,311,1955.089926
3.0,369,1958.259925
3.0,347,1961.489927
2.0,281,1963.961927
1.0,217,1965.755931
2.0,270,1968.069925
2.0,276,1970.401926
5.0,436,1974.447926
3.0,320,1977.339927
2.0,321,1980.199928
2.0,252,1982.369925
3.0,371,1985.551926
2.0,268,1987.647925
3.0,322,1990.635934
2.0,295,1992.97193
0.0,199,1994.379931
2.0,275,1996.717925
4.0,414,2000.613927
3.0,336,2003.659926
3.0,353,2006.873925
2.0,272,2009.215926
4.0,396,2012.87393
0.0,209,2014.381924
0.0,207,2015.975925
3.0,342,2019.001925
3.0,376,2022.399928
3.0,350,2025.425931
5.0,456,2029.647927
2.0,285,2032.021925
2.0,311,2034.707927
0.0,206,2036.093936
3.0,337,2038.951924
4.0,377,2042.423925
2.0,286,2044.933927
2.0,290,2047.395927
1.0,267,2049.455927
2.0,281,2051.939101
1.0,244,2053.8491
4.0,406,2057.617101
3.0,353,2060.7891
1.0,250,2062.943099
3.0,361,2066.1131
2.0,308,2068.727098
3.0,368,2071.9791
3.0,356,2075.175098
3.0,334,2078.011101
0.0,207,2079.399098
2.0,298,2082.0871
4.0,409,2085.665105
2.0,283,2088.017098
3.0,345,2091.009098
2.0,261,2093.099099
0.0,213,2094.577098
0.0,212,2096.027098
2.0,271,2098.397099
3.0,327,2101.347098
0.0,181,2102.747097
2.0,266,2104.903098
2.0,295,2107.3711
2.0,304,2109.945103
2.0,276,2112.349101
3.0,319,2115.197102
3.0,332,2118.175108
3.0,362,2121.369108
0.0,218,2122.9791
0.0,194,2124.395102
3.0,359,2127.5771
2.0,272,2129.777101
4.0,385,2133.3971
3.0,334,2136.423105
2.0,281,2138.733103
2.0,316,2141.551101
0.0,178,2142.8751
2.0,279,2145.3191
2.0,283,2147.761098
2.0,280,2150.0551
3.0,364,2153.257101
4.0,406,2157.105105
4.0,388,2160.665102
2.0,262,2162.9511
4.0,430,2166.843103
4.0,416,2170.5671
2.0,288,2173.1231
3.0,357,2176.339108
2.0,306,2178.829099
2.0,289,2181.365106
2.0,305,2184.0511
3.0,382,2187.233098
3.0,363,2190.469103
2.0,291,2192.903102
3.0,333,2195.761102
2.0,283,2198.077098
4.0,393,2201.7891
2.0,289,2204.2731
1.0,266,2206.287098
1.0,279,2208.4471
2.0,289,2210.921098
4.0,452,2215.015101
0.0,184,2216.421102
0.0,204,2217.727103
2.0,279,2220.045101
2.0,282,2222.269101
2.0,277,2224.535101
2.0,291,2227.0151
2.0,301,2229.497098
2.0,267,2231.705103
2.0,260,2233.803102
4.0,416,2237.655097
0.0,188,2238.947105
2.0,285,2241.435098
0.0,202,2242.861098
0.0,188,2244.267102
2.0,298,2246.937099
3.0,311,2249.739101
2.0,280,2252.1291
4.0,417,2255.995097
3.0,345,2259.225101
2.0,298,2261.585101
0.0,197,2263.033098
2.0,279,2265.475098
2.0,298,2268.111106
0.0,172,2269.401099
2.0,269,2271.889103
2.0,292,2274.2791
2.0,274,2276.707103
3.0,360,2279.939102
2.0,298,2282.343101
4.0,409,2286.11724
4.0,455,2290.28924
2.0,269,2292.629242
2.0,311,2295.065239
3.0,363,2298.199242
0.0,207,2299.687247
3.0,369,2302.843241
4.0,407,2306.679239
2.0,278,2309.029242
3.0,351,2312.139242
3.0,371,2315.373243
2.0,283,2317.773247
3.0,340,2320.847241
2.0,299,2323.433242
2.0,293,2325.785243
3.0,349,2328.985239
2.0,292,2331.295244
2.0,286,2333.583243
3.0,357,2336.889239
0.0,199,2338.225242
4.0,439,2342.283242
3.0,345,2345.237242
1.0,216,2347.015243
5.0,494,2351.733242
5.0,479,2356.091242
3.0,303,2358.791239
0.0,185,2360.099241
2.0,314,2362.639243
2.0,270,2364.943248
3.0,376,2368.099247
2.0,286,2370.543242
2.0,288,2372.849239
2.0,294,2375.283242
3.0,363,2378.395242
3.0,336,2381.411244
2.0,286,2383.907241
4.0,444,2387.931244
3.0,338,2390.771248
2.0,284,2393.257242
0.0,196,2394.651244
2.0,278,2396.923242
3.0,363,2400.069242
2.0,279,2402.397244
0.0,190,2403.687241
2.0,303,2406.185241
2.0,269,2408.539247
2.0,292,2410.887246
2.0,292,2413.255242
2.0,300,2415.775244
2.0,273,2418.11924
1.0,222,2419.881241
3.0,321,2422.899241
2.0,302,2425.28724
2.0,273,2427.62124
2.0,271,2430.045244
2.0,272,2432.349241
1.0,230,2434.145246
2.0,288,2436.401244
2.0,282,2438.817242
0.0,176,2440.145241
4.0,367,2443.499241
2.0,309,2445.977247
4.0,440,2450.033239
2.0,284,2452.479244
2.0,302,2454.941246
1.0,245,2456.75124
4.0,379,2460.265241
1.0,222,2461.887239
3.0,330,2464.87524
3.0,335,2467.887244
2.0,288,2470.50724
3.0,340,2473.483239
2.0,275,2475.813243
2.0,287,2478.425243
0.0,218,2479.867239
3.0,338,2482.761242
3.0,350,2485.955244
5.0,437,2489.951241
2.0,300,2492.431244
4.0,386,2495.77124
4.0,377,2499.209241
3.0,342,2502.245248
3.0,377,2505.53724
3.0,314,2508.205241
0.0,203,2509.569247
6.0,465,2514.049239
2.0,265,2516.349245
1.0,230,2518.125242
3.0,332,2521.121243
3.0,338,2524.037248
0.0,172,2525.24924
4.0,406,2528.839246
3.0,383,2532.171241
1.0,231,2534.119244
3.0,323,2537.03724
2.0,305,2539.537248
3.0,334,2542.511242
0.0,179,2543.737242
1.0,229,2545.55124
0.0,187,2546.929243
2.0,315,2549.463242
3.0,390,2552.86524
2.0,285,2555.285239
3.0,315,2558.097244
2.0,299,2560.547242
3.0,363,2563.697244
6.0,508,2568.471243
4.0,451,2572.559242
3.0,350,2575.739246
2.0,282,2578.081246
4.0,384,2581.449242
2.0,291,2584.071239
3.0,343,2587.105245
2.0,283,2589.57324
3.0,322,2592.74924
2.0,298,2595.375241
1.0,222,2597.215245
2.0,313,2599.801242
0.0,218,2601.395242
2.0,312,2604.075242
0.0,203,2605.529242
2.0,307,2608.211241
3.0,353,2611.269239
2.0,277,2613.611242
2.0,307,2616.131241
0.0,209,2617.579241
2.0,276,2619.963239
4.0,383,2623.48924
1.0,250,2625.673243
1.0,234,2627.639249
2.0,286,2630.133244
2.0,288,2632.69924
2.0,299,2635.197243
2.0,314,2637.837245
4.0,376,2641.421243
1.0,237,2643.209241
0.0,202,2644.693247
0.0,183,2645.941248
0.0,212,2647.559244
3.0,327,2650.287241
5.0,404,2654.26524
1.0,232,2656.195243
2.0,299,2658.76924
4.0,418,2662.45724
4.0,391,2665.979239
2.0,298,2668.53124
2.0,279,2671.01724
0.0,188,2672.451246
1.0,233,2674.435245
2.0,297,2677.107241
5.0,445,2681.227239
2.0,322,2683.92924
3.0,358,2686.963243
3.0,345,2689.79924
3.0,347,2693.107243
4.0,384,2696.629242
2.0,311,2699.315239
4.0,402,2702.881243
4.0,403,2706.595242
1.0,218,2708.433245
2.0,274,2710.731247
4.0,410,2714.471241
2.0,292,2717.213242
1.0,227,2719.081244
4.0,382,2722.637239
2.0,312,2725.251244
3.0,353,2728.47724
4.0,397,2732.165242
2.0,272,2734.66124
3.0,353,2737.711239
2.0,316,2740.30724
4.0,415,2744.24524
2.0,268,2746.367239
2.0,286,2748.869241
