#{"t_start": 1670871021.089623, "env_id": "Breakout-v0"}
r,l,t
4.0,398,300.231425
2.0,330,303.023425
3.0,309,305.747425
0.0,181,307.059425
3.0,385,310.359426
0.0,180,311.755426
3.0,369,315.015423
3.0,362,317.983424
1.0,222,319.781425
1.0,247,321.805425
3.0,324,324.593425
0.0,204,326.067424
2.0,290,328.401426
5.0,473,332.883425
0.0,185,334.141425
3.0,387,337.603425
4.0,429,341.491427
1.0,260,343.601425
0.0,188,344.969423
0.0,195,346.401423
1.0,266,348.503427
1.0,235,350.383426
4.0,394,353.828912
3.0,369,357.157636
0.0,202,358.603636
1.0,254,360.643636
2.0,302,363.103634
5.0,533,367.865635
2.0,343,370.729639
0.0,205,372.213636
2.0,325,374.951636
2.0,298,377.399634
0.0,197,378.785636
3.0,374,381.903637
1.0,269,384.121635
3.0,355,387.275636
0.0,189,388.465636
4.0,415,392.257636
1.0,263,394.511636
2.0,283,396.855634
2.0,290,399.225634
2.0,299,401.731636
2.0,312,404.161636
0.0,184,405.469635
3.0,402,408.901635
1.0,254,411.105636
1.0,270,413.211636
0.0,206,414.547635
0.0,207,416.075636
3.0,374,419.297637
3.0,313,421.861635
0.0,190,423.304823
3.0,399,426.810253
2.0,308,429.372252
1.0,266,431.372253
3.0,344,434.288253
2.0,284,436.698251
2.0,307,439.136254
0.0,204,440.462253
2.0,323,443.134253
1.0,256,445.276253
0.0,215,446.676251
1.0,262,448.762251
1.0,254,450.788251
2.0,324,453.626252
1.0,244,455.414251
1.0,252,457.278255
0.0,207,458.690253
2.0,289,461.124253
3.0,311,463.636255
0.0,202,465.228253
0.0,200,466.626251
3.0,390,470.076255
0.0,189,471.448251
0.0,211,472.835651
0.0,188,474.259651
3.0,370,477.403988
2.0,334,480.341988
0.0,178,481.557986
0.0,213,483.005987
1.0,238,484.875987
2.0,306,487.529743
0.0,204,488.959734
2.0,306,491.551734
2.0,310,494.155736
0.0,206,495.521737
2.0,300,498.13762
