#{"t_start": 1671045572.6018226, "env_id": "Breakout-v0"}
r,l,t
0.0,212,2208.437775
2.0,289,2209.489779
2.0,300,2210.531776
0.0,184,2211.071777
1.0,247,2211.803854
2.0,291,2212.723444
3.0,370,2214.045469
2.0,318,2215.06699
1.0,275,2215.986534
0.0,212,2216.521535
1.0,251,2217.383105
1.0,244,2218.217649
3.0,357,2219.431681
0.0,189,2219.983192
0.0,186,2220.540236
2.0,299,2221.514744
2.0,283,2222.507255
4.0,453,2224.136257
4.0,397,2225.510254
1.0,274,2226.376443
3.0,334,2227.483465
4.0,432,2480.945884
6.0,502,2482.694905
4.0,393,2484.081523
2.0,279,2485.129059
2.0,285,2486.079098
0.0,191,2486.642122
2.0,299,2487.62775
2.0,291,2488.560283
1.0,273,2489.345282
3.0,335,2490.534285
0.0,198,2491.133852
1.0,247,2491.903923
2.0,302,2492.920922
0.0,212,2493.508946
2.0,311,2494.566519
0.0,216,2495.192538
2.0,317,2496.297047
2.0,294,2497.311101
9.0,578,2499.388715
2.0,275,2500.319768
9.0,553,2502.352797
3.0,352,2503.644318
0.0,199,2504.257318
3.0,340,2505.545885
8.0,494,2507.398518
5.0,467,2509.014671
3.0,366,2510.248739
1.0,271,2511.049739
1.0,231,2511.743254
3.0,348,2512.87977
1.0,238,2513.681791
1.0,229,2514.396331
4.0,416,2515.858402
1.0,260,2810.478806
3.0,367,2811.748885
3.0,312,2812.714416
1.0,266,2813.508973
6.0,555,2815.432001
2.0,325,2816.455315
5.0,539,2818.349989
4.0,406,2819.773052
2.0,282,2820.667078
3.0,351,2821.853178
2.0,304,2822.775277
2.0,315,2823.744277
1.0,266,2824.504811
3.0,380,2825.754716
5.0,495,2827.511969
2.0,286,2828.393479
4.0,413,2829.771039
2.0,314,2830.756066
1.0,233,2831.464094
2.0,303,2832.47712
0.0,210,2833.072703
3.0,367,2834.240336
2.0,308,2835.218062
6.0,536,2837.121655
0.0,195,2837.687655
2.0,305,2838.615167
3.0,328,2839.701191
1.0,259,2840.49219
3.0,356,2841.75719
3.0,379,2842.940212
1.0,247,3092.609568
3.0,349,3093.680102
0.0,196,3094.217649
2.0,328,3095.281695
2.0,342,3096.343453
3.0,365,3097.686774
1.0,246,3098.422798
6.0,498,3100.184363
5.0,501,3101.914447
3.0,376,3103.163954
0.0,208,3103.72452
3.0,347,3104.957093
3.0,372,3106.104115
4.0,431,3107.536205
5.0,514,3109.260507
6.0,514,3111.092167
1.0,246,3111.794167
7.0,564,3113.768687
1.0,248,3114.461803
5.0,454,3116.05234
3.0,346,3117.218362
2.0,284,3118.093382
1.0,261,3118.904894
3.0,408,3120.285978
4.0,393,3121.563105
2.0,311,3122.517277
5.0,477,3124.142821
6.0,535,3372.22167
4.0,417,3373.669737
3.0,363,3374.87378
4.0,417,3376.228848
2.0,300,3377.205795
2.0,338,3378.242361
7.0,605,3380.403917
2.0,283,3381.297428
5.0,476,3382.878078
2.0,294,3383.881118
3.0,354,3385.078727
3.0,383,3386.36875
5.0,461,3387.98875
3.0,351,3389.089771
5.0,497,3390.73891
1.0,231,3391.422024
4.0,396,3392.700024
4.0,394,3394.080106
5.0,436,3395.59065
4.0,400,3396.952717
1.0,268,3397.768227
5.0,439,3399.219738
3.0,390,3400.539766
2.0,300,3401.439278
5.0,446,3403.022326
2.0,317,3403.972864
2.0,305,3404.973914
4.0,403,3663.168101
2.0,310,3664.446248
6.0,541,3666.459248
3.0,353,3667.622462
2.0,320,3668.794752
0.0,178,3669.330946
2.0,315,3670.531019
4.0,451,3672.545672
2.0,310,3674.015764
0.0,195,3674.680821
5.0,450,3676.375884
4.0,398,3678.223627
6.0,549,3680.23517
3.0,336,3681.29717
1.0,254,3682.214801
2.0,295,3683.243825
4.0,407,3684.821826
5.0,444,3686.643517
6.0,514,3688.430663
4.0,423,3689.858234
2.0,297,3690.821287
2.0,269,3691.731286
4.0,428,3693.230888
3.0,322,3694.360981
1.0,270,3695.193982
3.0,342,3696.398982
3.0,373,3697.534561
6.0,512,3954.901788
5.0,467,3956.503214
1.0,238,3957.208324
0.0,174,3957.696391
3.0,380,3958.876388
2.0,308,3959.849415
5.0,488,3961.599414
6.0,575,3963.645525
3.0,359,3964.857522
5.0,508,3966.558521
4.0,416,3968.004523
6.0,518,3969.815521
2.0,280,3970.721556
2.0,301,3971.652556
2.0,276,3972.52458
2.0,345,3973.542581
2.0,307,3974.47358
2.0,303,3975.458582
2.0,284,3976.483581
1.0,231,3977.091582
4.0,383,3978.346582
1.0,251,3979.04958
4.0,385,3980.37658
5.0,441,3981.836581
3.0,377,3983.064616
1.0,269,3983.894127
2.0,346,3984.993128
1.0,257,3985.770127
0.0,187,3986.357126
1.0,250,3987.134126
1.0,237,3987.814129
4.0,390,4237.25707
4.0,427,4238.739582
0.0,173,4239.220585
1.0,278,4240.000582
2.0,292,4240.928584
0.0,211,4241.463583
2.0,308,4242.399125
2.0,291,4243.273636
4.0,435,4244.718634
10.0,612,4246.801154
1.0,274,4247.534153
4.0,430,4248.900665
2.0,302,4249.874666
1.0,245,4250.62918
5.0,531,4252.373717
2.0,312,4253.326719
0.0,204,4253.881254
3.0,333,4254.99028
4.0,431,4256.40428
3.0,354,4257.62182
4.0,432,4259.088367
4.0,392,4260.391367
0.0,212,4260.927368
2.0,335,4261.981366
6.0,470,4263.488368
2.0,272,4264.386399
4.0,468,4265.885919
4.0,450,4267.359968
5.0,452,4268.942992
6.0,502,4517.485322
4.0,366,4518.799455
4.0,440,4520.239568
4.0,410,4521.4934
2.0,283,4522.390128
5.0,448,4523.941131
6.0,487,4525.511244
3.0,371,4526.692324
3.0,355,4527.876893
7.0,547,4529.770048
3.0,331,4530.854121
5.0,490,4532.610202
4.0,453,4534.12323
6.0,471,4535.845018
6.0,494,4537.528086
4.0,394,4538.833623
6.0,512,4540.495667
2.0,304,4541.45367
2.0,291,4542.363696
5.0,439,4543.74576
5.0,466,4545.280923
3.0,355,4546.433099
3.0,362,4547.539676
2.0,322,4548.603828
6.0,518,4799.2328
3.0,339,4800.388873
3.0,349,4801.58741
3.0,348,4803.04325
2.0,311,4804.161348
4.0,426,4805.659438
3.0,326,4806.74944
3.0,393,4808.158951
3.0,351,4809.359951
5.0,479,4811.010489
6.0,523,4812.922113
2.0,296,4813.922114
4.0,382,4815.348652
1.0,239,4816.4362
0.0,201,4817.427029
4.0,368,4819.904152
5.0,429,4821.94438
0.0,203,4822.52038
3.0,350,4823.798437
8.0,457,4825.77891
4.0,421,4827.339477
1.0,263,4828.299991
4.0,448,4829.870196
4.0,419,4831.474435
4.0,388,4832.854433
5.0,459,4834.424069
4.0,409,5094.116277
7.0,590,5096.10691
7.0,542,5097.9415
5.0,454,5099.477143
2.0,315,5100.407629
1.0,248,5101.156116
3.0,374,5102.265117
2.0,324,5103.289179
3.0,355,5104.490202
5.0,462,5106.114232
5.0,520,5107.869984
4.0,441,5109.353575
5.0,444,5110.87967
3.0,356,5111.965205
2.0,339,5113.095987
12.0,701,5115.601143
4.0,408,5116.923758
5.0,461,5118.490364
2.0,274,5119.302906
3.0,364,5120.54442
1.0,246,5121.243495
5.0,464,5122.737723
2.0,277,5123.54231
1.0,280,5124.374624
2.0,283,5125.324219
10.0,673,5378.441559
6.0,567,5380.386558
2.0,293,5381.209072
4.0,380,5382.453074
5.0,517,5384.232073
3.0,352,5385.435071
3.0,364,5386.62107
1.0,257,5387.393073
5.0,496,5389.098074
2.0,304,5390.001071
6.0,531,5391.782583
7.0,534,5393.681607
3.0,330,5394.685607
5.0,477,5396.392606
4.0,398,5397.593606
2.0,281,5398.420607
6.0,465,5399.996605
11.0,683,5402.364607
2.0,289,5403.266608
5.0,428,5404.711607
4.0,437,5406.145607
5.0,406,5407.487605
10.0,549,5409.329634
7.0,565,5657.337307
7.0,536,5659.159305
5.0,446,5660.679307
3.0,324,5661.707306
10.0,644,5663.845816
4.0,427,5665.308816
4.0,409,5666.646817
3.0,309,5667.594818
7.0,547,5669.508814
5.0,465,5670.980813
1.0,254,5671.719815
6.0,493,5673.332838
8.0,553,5675.224837
10.0,722,5677.685438
5.0,468,5679.216946
0.0,211,5679.779949
6.0,471,5681.414339
4.0,446,5682.946339
3.0,323,5683.877338
5.0,430,5685.32934
12.0,648,5687.423338
5.0,444,5969.138293
2.0,289,5970.079813
8.0,593,5972.381813
9.0,640,5974.992814
3.0,381,5976.291812
6.0,502,5978.294327
10.0,755,5981.393332
8.0,553,5983.635858
5.0,496,5985.42837
4.0,349,5986.759371
5.0,458,5988.555369
1.0,270,5989.533369
4.0,388,5990.941368
3.0,319,5992.03537
6.0,554,5994.139872
6.0,473,5995.958163
8.0,625,5998.472681
4.0,459,6000.18268
2.0,269,6001.104683
1.0,222,6001.899202
4.0,441,6003.497201
4.0,353,6004.654229
5.0,436,6314.930563
5.0,400,6316.444562
7.0,582,6318.788085
8.0,585,6321.304081
5.0,462,6323.239817
5.0,414,6324.9114
8.0,609,6327.363973
5.0,434,6328.972973
4.0,371,6330.465485
9.0,568,6332.799564
5.0,422,6334.355081
9.0,535,6336.436771
3.0,334,6337.690768
6.0,505,6339.546765
2.0,288,6340.708768
10.0,668,6343.507162
1.0,223,6344.19222
6.0,456,6346.338298
6.0,498,6348.292476
6.0,518,6350.20706
5.0,437,6644.574965
6.0,531,6646.712965
5.0,411,6648.399603
3.0,363,6649.758234
8.0,632,6652.205814
3.0,334,6653.433814
1.0,251,6654.507859
0.0,202,6655.180917
0.0,192,6655.807435
5.0,459,6657.698979
6.0,500,6659.68918
3.0,357,6661.076722
6.0,488,6662.913846
4.0,385,6664.420368
9.0,696,6667.274195
6.0,467,6669.011786
7.0,486,6670.961895
6.0,492,6672.82547
1.0,240,6673.672968
5.0,449,6675.426564
2.0,286,6676.500155
8.0,557,6678.786709
7.0,531,6680.961864
4.0,412,6682.619866
