#{"t_start": 1671045572.169811, "env_id": "Breakout-v0"}
r,l,t
3.0,324,1936.054555
0.0,194,1936.576587
0.0,191,1937.169588
3.0,357,1938.43019
0.0,215,1939.014215
4.0,417,1940.432281
3.0,365,1941.666364
4.0,415,2195.005946
4.0,437,2196.56119
3.0,384,2197.979378
2.0,319,2199.099454
0.0,182,2199.616451
0.0,200,2200.164454
4.0,412,2201.588093
2.0,299,2202.540655
0.0,210,2203.220175
3.0,343,2204.362808
1.0,285,2205.215343
7.0,466,2206.887389
2.0,296,2207.869457
4.0,446,2209.397789
1.0,240,2210.226792
3.0,366,2211.58579
4.0,459,2213.182468
3.0,346,2214.420482
2.0,282,2215.378
1.0,248,2216.189548
2.0,338,2217.376079
2.0,303,2218.443664
3.0,329,2219.571694
4.0,460,2221.256248
2.0,295,2222.233268
3.0,357,2223.521269
0.0,192,2224.061268
6.0,550,2226.097272
0.0,199,2226.642455
0.0,210,2227.227482
2.0,298,2228.183519
3.0,358,2481.273897
5.0,433,2482.76292
1.0,259,2483.546453
3.0,367,2484.829053
0.0,193,2485.423068
1.0,269,2486.260107
1.0,254,2487.052134
3.0,352,2488.280767
3.0,387,2489.585297
2.0,315,2490.560294
3.0,377,2491.936418
3.0,328,2493.088934
2.0,299,2494.193958
0.0,207,2494.771016
2.0,306,2495.838062
3.0,377,2497.101113
1.0,262,2497.998115
2.0,305,2498.907669
4.0,388,2500.270784
3.0,324,2501.376806
1.0,258,2502.189808
4.0,407,2503.602332
1.0,245,2504.490333
2.0,298,2505.526842
2.0,295,2506.529903
0.0,202,2507.11843
0.0,196,2507.710533
3.0,345,2508.864619
5.0,487,2510.624752
2.0,312,2511.716264
4.0,385,2513.075264
1.0,225,2513.826801
0.0,206,2514.424805
2.0,330,2515.400884
0.0,188,2515.94491
3.0,329,2810.892821
3.0,348,2812.125896
3.0,377,2813.334428
3.0,356,2814.457991
7.0,551,2816.374017
1.0,215,2817.055328
3.0,373,2818.211917
5.0,477,2819.898551
3.0,332,2820.933094
3.0,399,2822.260193
2.0,290,2823.182289
6.0,505,2824.973828
2.0,316,2826.021384
1.0,252,2826.761839
4.0,448,2828.338493
2.0,290,2829.251494
3.0,345,2830.318079
3.0,362,2831.569107
0.0,194,2832.115109
6.0,469,2833.84875
2.0,272,2834.717346
4.0,408,2836.034646
1.0,229,2836.660668
3.0,397,2837.999667
3.0,359,2839.154176
2.0,280,2840.096206
2.0,296,2841.068205
3.0,408,2842.460715
5.0,450,3092.908582
6.0,538,3094.830661
