#{"t_start": 1671045572.8188417, "env_id": "Breakout-v0"}
r,l,t
5.0,470,4813.614093
5.0,436,4815.371181
6.0,454,4818.710077
4.0,388,4820.351258
0.0,220,4821.140294
3.0,343,4822.62236
4.0,404,4824.242472
7.0,579,4826.660458
7.0,545,4828.817042
6.0,534,4830.80438
8.0,567,4832.999416
3.0,343,4834.123049
6.0,477,5094.101256
4.0,410,5095.435862
6.0,514,5097.125891
9.0,660,5099.528611
4.0,403,5100.868098
6.0,468,5102.482643
4.0,401,5103.797182
1.0,267,5104.617212
1.0,213,5105.204212
3.0,333,5106.347244
3.0,361,5107.445349
4.0,424,5108.819556
6.0,497,5110.483653
3.0,342,5111.508157
1.0,263,5112.35537
4.0,403,5113.701997
3.0,358,5114.859037
3.0,355,5115.992686
7.0,543,5117.773828
6.0,522,5119.610887
3.0,338,5120.778401
4.0,387,5122.02817
4.0,397,5123.275256
3.0,373,5124.519649
4.0,406,5125.882711
6.0,497,5378.366542
5.0,424,5379.720539
5.0,459,5381.312053
5.0,496,5383.040053
4.0,341,5384.140055
1.0,253,5384.851051
1.0,269,5385.625054
5.0,420,5387.096053
5.0,441,5388.622055
5.0,445,5390.100052
2.0,337,5391.148564
4.0,430,5392.632565
2.0,266,5393.490585
2.0,314,5394.484588
4.0,396,5395.762585
2.0,318,5396.706586
3.0,373,5397.849586
2.0,318,5398.956589
8.0,667,5401.205588
7.0,545,5403.095589
5.0,428,5404.522588
0.0,199,5405.084587
6.0,509,5406.801587
2.0,304,5407.719585
5.0,522,5409.457126
3.0,380,5656.79929
2.0,335,5657.835289
5.0,454,5659.374289
4.0,442,5660.828288
7.0,523,5662.587796
2.0,309,5663.450794
8.0,625,5665.837796
7.0,529,5667.561794
6.0,451,5669.134795
4.0,404,5670.348794
7.0,449,5671.829794
4.0,444,5673.216819
5.0,486,5674.723819
8.0,652,5676.96742
8.0,585,5678.90993
3.0,361,5680.129321
3.0,368,5681.342321
4.0,397,5682.61232
3.0,335,5683.613319
5.0,419,5685.04132
5.0,442,5686.41632
5.0,456,5687.937855
6.0,489,5969.932794
5.0,441,5971.479796
5.0,437,5973.053793
5.0,498,5975.007794
5.0,484,5976.86431
4.0,407,5978.359309
7.0,541,5980.417315
3.0,356,5981.779841
7.0,562,5984.070837
9.0,643,5986.665354
3.0,357,5987.93135
0.0,190,5988.554352
4.0,404,5990.202351
5.0,491,5992.106349
10.0,732,5994.979142
3.0,330,5996.328664
4.0,425,5997.824663
6.0,498,5999.654662
3.0,362,6001.087664
4.0,391,6002.518182
9.0,706,6313.887781
3.0,346,6315.277543
5.0,433,6317.030067
6.0,500,6319.073259
2.0,311,6320.184499
5.0,420,6321.956085
6.0,485,6323.954312
6.0,476,6325.765954
2.0,336,6326.930955
8.0,571,6329.224954
1.0,258,6330.034943
9.0,597,6332.480544
6.0,468,6334.263063
5.0,494,6336.132748
2.0,292,6337.113748
6.0,499,6339.000747
2.0,284,6340.061752
1.0,247,6341.02875
4.0,423,6342.768028
3.0,384,6344.123201
9.0,603,6346.929396
6.0,484,6348.808458
2.0,284,6349.732043
8.0,627,6644.897945
0.0,189,6645.489948
4.0,419,6647.202986
12.0,740,6650.45425
10.0,698,6653.269794
4.0,417,6655.137415
2.0,312,6656.348439
5.0,421,6658.070122
2.0,268,6658.998121
5.0,414,6660.636705
6.0,518,6662.637828
8.0,615,6665.1225
4.0,408,6666.722176
5.0,472,6668.375771
4.0,394,6669.951882
4.0,411,6671.464436
4.0,412,6672.97595
7.0,514,6675.031548
4.0,431,6676.853134
2.0,303,6677.988702
8.0,611,6680.397846
4.0,413,6682.027849
